,0,1,2,3,4,5,6
0,No.,Pesticide,Precursor ion,tR*,F.V.**,Q. ion*** (C.E.),q. ion****(C.E.)
1,75,Ethion,384.9,9.6,135,199 (5),"97 (5),171 (10)"
2,76,Fluopicolide,401,7.8,95,175 (25),147 (25)
3,77,Pinoxaden,401,8.0,90,317 (15),317 (15)
4,78,Triasulforun,402,6.4,90,167 (15),167 (15)
5,79,Azoxystrobin,404,7.5,110,372 (25),344 (15)
6,80,Difenoconazole,406,8.4,120,251 (15,337 (15)
7,81,Trifloxystrobin,409,8.9,125,186 (15),206 (20)
8,82,Cinosulfuron,414,6.2,120,183 (15),157 (15
9,83,Fenvalerate,421,1.4,125,169 (10),305 (15)
10,84,Fenpyroxymate,422,5.7,125,182 (15),366 (15)
11,85,Foramsulfuron,453,5.7,125,182 (15),272 (15)
12,86,Mesosulfuron methyl,504,6.6,130,182 (15),83 (15)
13,87,Iodosulfuron methyl,508,7.0,130,158 (15,141 (15
14,88,Lufenuron,511,9.0,130,158 (15,141 (15
