,0,1,2,3,4,5,6
0,,,"Mass fraction+SDag kg-1,n=2","Mass fraction+SDag kg-1,n=2","Mass fraction+SDag kg-1,n=2",,
1,EDTA,DPC,Crtotal,Cr(III),Cr(VI),Cr(III+,Cr(III)+Cr
2,step,step,,,,Cr(VI),(VI)/Crtotal
3,,,,,,,(%)
4,70C-25,70C-,,1.8,28.5 ,30.3 ,1145
5,min,25 min,,0.3,2.8,2.4,1145
6,70C-60,70C-,,15.5,6.6 ,22.4 ,84  2
7,min,60 min,,0.8,0.9,1.9,84  2
8,90C-25,90C-,,19.6,<0.05,19.6,74  3
9,min,25 min,26.6 ,0.3,(LOQ),1.8,74  3
10,90C-60,90C-,3.8,25.8 ,<0.05,25.8 ,97  1
11,min,25 min,3.8,0.4,(LOQ),1.5,97  1
12,90C-80,90C-,,27.7 ,<0.05,27.7 ,1042
13,min,25 min,,0.4,(LOQ),2.0,1042
14,90C-,90 C-,,28.9 ,<0.05,28.9 ,
15,120,25 min,,0.1,(LOQ),2.1,1096
16,min,25 min,,0.1,(LOQ),2.1,
