,0,1,2,3,4,5,6,7,8,9,10,11
0,Treatment,Reference,Glutamicg/g,Tartaric(g/g),Quinic(g/g),Malicmg/g,Malonicg/g,Skimicg/g,Cetoglutaric (g/g),Citric(mg/g,Fumaric(g/g,Succinic(g/g)
1,Organic,OS+BS+Agrim,483.4  65.0,163.4  19.5,317.7 33.6,8.2  0.8,13.43.7,25.4  4.6,62.0  14.8,18.6  3.2,450.4  58.2,47.719.8
2,,OS+BS+Lomb,420.7  89.6,152.1  27.7,294.2  41.9,6.7  0.6,7.7  1.3,16.7  4.0,37.7  7.6,21.1  6.1,367.7  56.1,28.3  6.5
3,,OS+BS+Negrot,368.7115.1,118.112.4,237.4  44.1,7.0  1.2,8.4  2.2,15.23.2,33.6  8.4,22.25.4,353.148.7,33.2  11.8
4,,OL+BS+LiqAgr,314.7  45.3,129.9  44.4,246.4  80.0,6.8  1.5,11.3  2.6,14.5  5.7,44.7  14.7,16.8  5.9,423.4  93.7,49.7 23.5
5,,OL+BS+Natur,453.4  279.2,154.5  65.7,22.7  24.0,6.9  1.6,9.0  2.0,14.4  2.3,39.0  2.5,15.2  1.5,356.5  55.5,32.3  5.9
6,,OL+BS+Tecsoil,852.2  88.7,237.0  30.0,468.5  142.9,8.7  1.4,15.0  5.8,30.9  5.5,74.2  22.9,32.1  1.5,461.8  63.4,59.9  26.6
7,,OL+BS+Terrab,280.2  39.6,153.5  77.1,201.0  16.1,6.4  0.2,7.0  0.3,10.2  1.9,27.4  7.1,13.3  0.6,345.9  15.3,39.6  12.8
8,,0 Mean,453.3 190.4b,158.438.1ab,284.0  90.9,7.2  0.9,10.3 3.0,18.2  7.3,45.5  16.7,19.96.2b,394.1  49.5,39.6  12.8
9,Conventional,C+NO,324.7 70.7,194.4  58.3,278.8  57.8,7.3  0.9,8.9  1.7,17.2 4.3,35.7  7.6,21.9 5.7,402.6  87.4,39.3  9.6
10,,C+NH4,272.4  37.8,117.714.1,229.3  43.5,6.7  0.5,6.2  1.3,9.9  3.2,28.13.5,15.0  1.3,338.2  31.2,35.8  1.2
11,,C+Urea,298.8  26.1a,192.6  44.1,298.2  54.4,6.4  0.3,10.0 1.0,18.8  1.9,45.4  4.5,20.8  3.6,359.6  37.2,55.3  6.7
12,,C Mean,298.8  26.1a,168.243.8b,268.735.5,6.8  0.4,8.4  2.0,15.3  4.7,36.4  8.7,19.2 3.7b,359.6  37.2,43.4  10.4
13,Mix,C+BS+NO,383.0  43.2,154.4  35.0,285.8  30.3,7.3  0.2,10.2 1.1,19.8  1.4,49.2  4.9,18.7  4.6,421.6  51.7,37.2  5.2
14,,C+BS+NH4,200.0  62.9,91.8  22.3,220.8  78.0,5.2  1.4,5.91.1,10.1  6.3,27.0  15.4,12.2  3.5,278.9  65.6,23.5 11.2
15,,C+BS+Urea,313.2  52.9,119.3  8.5,262.1  9.7,6.0  0.5,10.5  2.2,16.8  3.9,49.9  12.8,13.5  1.7,366.0  20.3,37.312.1
16,,M Mean.,298.792.3a,121.8  31.4a,256.3  32.9,6.2  1.1,8.9  2.5,15.6  5.0,42.0  13.0,14.83.5a,355.5 71.9,32.7  7.9
17,,Significance,,,n.s.,n.s.,n.s.,n.s.,n.s.,,n.s.,n.s.
