,0,1,2,3,4,5,6,7,8,9,10,11,12
0,,,,,,,Carcass Fat Thickness,Carcass Fat Thickness,,,,,
1,,,5cmn=16,,,,1.0cmn=16,,,,1.5cmn=16,1.5cmn=16,
2,,,Weight,,Weight.,Weight.,,%01f-,Weight,Weight,Weight,,Dif
3,,,of,Trimmed,,of,trimmed,ference,,of,,trimmed,ference
4,Cut,,"cut,kg",fat,"cut,kg","cut,kg",fat,in trim,"cut,kg","cut,kg","cut,kg",fat,in trim
5,,,,,,,,1.0-0.5,,,,,1.5-1.0
6,Top Rounda,Top Rounda,.78c,,6.6,.64,,,6.9,1.05c,1.05c,,
7,Completely Trimmed Top Rounab,Completely Trimmed Top Rounab,.66,5.7,6.1,.60},8.4,2.7,6.2,,.94},9.2,0.8
8,Bottom Rounda,Bottom Rounda,.59,,4.4,.47,,,4.7,,(.81,,
9,,Completely Trimmed Bottom Rounab,{.56,9.5,3.8,.50,13.7,4.2,4.0,,(.76,14.3,0.6
10,Rumpa,Rumpa,6.1.73,,6.4,.59,,,6.9,,.77,,
11,,,5.51.17,8.7,5.8,.68,9.3,0.6,6.1,,.88,11.4,2.1
12,Riheye Rolla,Riheye Rolla,.56,,3.7,.43,,,3.9,,{.50},,
13,,Completely Trimmed Ribeye Rolib,.69,8.7,3.1,.44,15.2,6.5,3.2,,.46,18.5,3.2
14,Chuck Rolla,Chuck Rolla,.64,,6.1,.74,,,6.3,,.82,,
15,Completely Trimmed Chuck Roli,Completely Trimmed Chuck Roli,.62,9.0,5.3,(.72,13.8,4.8,5.3,,(.83,15.6,1.8
16,Shoulder Cloda,Shoulder Cloda,.52,,5.9,.50,,,6.2,1.02,1.02,,
17,,,.37,11.4,5.1,.32,12.6,1.2,5.4,,.89,12.4,-.2
