,0,1,2,3,4,5,6
0,,,OH,,,,
1,10,,,,,,
2,,HO,,,,,
3,,,OH,,,,
4,,,,R,,,
5,,Compound name (abbreviation),Compound name (abbreviation),,Side-chain (R),,
6,Aliphatic GLS,Aliphatic GLS,Aliphatic GLS,,,,
7,,Alkyl GLS,Alkyl GLS,,,,
8,,,Glucoiberin(GIB),,,,
9,,,Glucoraphanin(GRA,,,,
10,,,Glucoalyssin (ALY),,,,
11,,,Glucoerucin(GER),,,,
12,,Alkenyl GLS,Alkenyl GLS,,,,
13,,Sinigrin (SIN),Sinigrin (SIN),,,,
14,,,Gluconapin(GNA,,,,
15,,Aromatic GLS,Aromatic GLS,,,,
16,,,Glucotropaeolin (GTL),,,,
17,,,Gluconasturtiin (NAS),,,,
18,,Indolic GLS,Indolic GLS,,,,
19,,,4-Hydroxyglucobrassicin (4OH),,OF,,
20,,,,,,H,
21,,,Glucobrassicin (GBC),,,,
22,,,,,,H,
23,,,4-Methoxyglucobrassicin(4ME,,OCH,,
24,,,,,,,H
25,,,Neoglucobrassicin (NEO),,,,
26,,,,,,OCH3,OCH3
