,0,1,2,3
0,Species,Common-name,Collection area,Collection date
1,E. umbellataa,Autumn olive,"Funchal,Madeira Island",September 2013
2,,,"Funchal, Madeira Island",September 2014
3,M.faya,Candleberry-myrtle,"Machico,Madeira Island",July 2013
4,,,MachicoMadeira Island,July 2014
5,,,"Faial,Madeira Island",July 2014
6,,,"Arco S. Jorge,Madeira Island",July 2014
7,,,"Boaventura,Madeira Island",July 2014
8,,,"Seixal, Madeira Island",July 2014
9,,,"Ribeira da Janela,Madeira Island",July 2014
10,,,"Porto Moniz,Madeira Island",August 2014
11,R. grandifolius,Wild blackberry,"Santo da Serra,Madeira Island",September 2014
12,,,"Pico do Arieiro,Madeira Island",September 2014
13,S. lanceolata,Madeiran elderberry,"Pico das Pedras,Madeira Island",October 2014
14,V.cylindraceum,Azorean blueberry,"Flores Island, Azores Archipelago",August 2014
15,V.padifolium,Madeiran blueberry,Pico do ArieiroMadeira Island,September 2013
16,,,Pico do ArieiroMadeira Island,September 2014
