,0,1,2,3,4,5,6,7
0,Formula,Sensory characteristics(meansSD,Sensory characteristics(meansSD,Sensory characteristics(meansSD,,,,
1,,Before tasting,,,After tasting,,,
2,,General,Colorc,Visual,Overall,,,
3,,Appearanceb,,"texturec,d",acceptabilityb,Odorb,Tasteb,"Textureb,e"
4,wbf,7.12+1.15a,3.06+0.37a,3.06+0.79a,6.541.40a,6.741.16a,6.761.24a,6.321.60
5,wb+BEPg,7.200.88a,3.08+0.40a,3.000.67a,6.521.36a,6.10+1.36b,6.581.30a,6.481.42
6,wmbf,6.321.22a,3.08+0.44a,3.70+0.76a,6.161.49a,6.26+1.24a,6.241.51a,5.841.90
7,wmb+BEpg,6.601.26a,3.100.36a,3.500.84a,6.181.30a,6.061.57a,6.301.52a,6.061.48
8,bef,6.861.01a,2.800.45a,3.240.77a,6.641.37a,6.701.13a,6.801.29a,6.601.51
9,bc+BEPg,6.960.92a,3.180.48b,3.240.69a,6.401.29a,6.221.20a,6.401.26a,6.441.53
10,Ocf,5.721.60a,3.28+0.73a,3.760.85a,6.30+1.30a,6.161.15a,6.361.61a,6.081.44
11,Oc+BEpg,6.401.12b,3.460.6a,3.700.76a,6.441.36a,6.201.31a,6.421.49a,6.301.49
