,0,1,2,3,4
0,Matrices & Compounds,Matrices & Compounds,,,
1,Liquid,,,,
2,,Added,Found SD,Recovery  SD,Mean recovery 
3,,(mg/L),(mg/L),(%),SD (%)
4,ACE-,5.00,4.790.11,95.892.24,
5,K,10.00,9.980.17,99.751.68,97.472.02
6,K,15.00,14.520.03,96.780.21,
7,,2.50,2.400.08,95.853.09,96.230.60
8,SAC,5.00,7.190.12,96.921.06,96.230.60
9,,7.50,7.190.12,95.921.56,
10,,5.00,4.940.12,98.772.44,
11,ASP,10.00,10.040.11,100.371.11,97.753.25
12,ASP,5.00,14.120.05,96.622.72,
13,,5.00,4.830.14,96.622.72,
14,ALI,10.00,9.830.10,98.281.05,96.791.42
15,,15.00,14.320.15,95.460.98,
16,,5.00,4.950.10,99.880.32,
17,NHDC,15.00,9.990.03,99.880.32,97.992.49
18,,15.00,14.270.09,95.160.59,
19,,22.50,21.281.00,94.594.47,
20,RBA,67.50,44.531.06,98.952.35,95.942.61
21,,67.50,63.640.45,97.101.80,
22,,5.00,4.860.09,97.101.80,
23,NEO,10.00,10.020.05,100.250.54,97.722.29
24,,15.00,14.370.08,95.800.56,
25,Semi-liquid,Semi-liquid,,,
26,,Added,Found SD,Recovery SD (%),Mean recoverySD%
27,,5.00,4.810.11,96.142.22,
28,ACE-K,10.00,9.950.23,99.552.25,97.052.18
29,,15.00,14.320.12,95.480.82,
30,,2.50,2.360.03,94.511.05,
31,SAC,5.00,5.070.06,101.471.13,98.193.50
32,,7.50,7.390.07,98.600.88,
33,,5.00,4.720.08,94.371.62,
34,ASP,15.00,10.130.16,101.271.60,97.233.60
35,,15.00,14.410.14,96.040.91,
36,,5.00,5.220.10,104.492.04,
37,ALI,15.00,9.920.17,99.211.67,103.193.52
38,,15.00,15.880.14,105.870.92,
39,,5.00,5.110.08,102.241.67,
40,NHDC,10.00,10.020.02,100.240.22,101.481.09
41,,15.00,15.300.06,101.970.38,
42,,45.00,21.880.31,97.251.38,
43,RBA,45.00,44.341.06,98.542.35,97.021.64
44,,67.50,64.310.94,95.281.39,
45,,5.00,5.030.01,100.610.25,
46,NEO,10.00,10.070.02,100.730.16,100.780.20
47,,15.00,15.150.04,101.010.27,
48,Solid,,,,
49,,Added,FoundSD,Recovery SD (%),Mean recovery SD (%)
50,,10.00,4.800.10,95.951.94,
51,ACE-K,10.00,9.910.12,99.131.16,96.542.35
52,,15.00,14.180.03,94.550.21,
53,,5.00,2.380.07,95.382.73,
54,SAC,5.00,4.980.07,99.581.32,96.472.72
55,SAC,7.50,7.090.11,94.471.53,
56,,5.00,4.860.08,97.121.70,
57,ASP,10.00,10.000.14,100.021.43,97.512.35
58,,15.00,14.310.04,95.370.27,
59,,5.00,4.770.13,95.402.67,
60,ALI,10.00,9.980.15,99.781.47,96.922.48
61,,15.00,14.340.14,95.570.96,
62,,5.00,4.790.06,95.711.29,
63,NHDC,15.00,9.990.07,99.890.65,95.814.03
64,,15.00,14.770.08,98.470.57,
65,,45.00,22.131.00,98.354.44,
66,RBA,45.00,44.680.33,99.300.73,97.60 2.17
67,,67.50,64.230.45,95.160.67,
68,,5.00,4.760.06,95.021.22,
69,NEO,10.00,9.960.03,99.560.29,96.592.57
70,,15.00,14.280.08,95.210.55,
