,0,1,2,3,4,5,6,7,8,9,10,11
0,Non-thermal pre-,Percent(%) change in antinutrients & inhibitory activities,Non-thermal pre-,,,,Percent(%) change in antinutrients & inhibitory activities,Percent(%) change in antinutrients & inhibitory activities,Percent(%) change in antinutrients & inhibitory activities,,,
1,treatment/processing,PA/PhA/PC,treatment/processing,Lectins,PIA,AIA,Saponins,PA/PhA/PC,Tannins,RFO,ACE-IA,
2,,,technique,,,,,,,,,
3,Elicitation,82.95TIA353.66,Elicitation,,82.95TIA353.66,82.95TIA353.66,,,94.36,,25.26,NC
4,,45.95TIA,,,45.95TIA,,,,,,,
5,,,,,89.80CIA,,,,,,,NSC
6,,98.04CIA,,,98.04CIA,,,,,,,0-20%
7,Dehulling,40.54(TIA,Dehulling,,40.54(TIA,,,0.30(PA,91.46,,,0-20%
8,Soaking,,,2.71,19.35TIA,,,,24.10,10.00,200.00,20-
9,,,,,12.68(CIA,,,,,,,60%
10,Germination,,Germination,,1379.31,563.73,,73.76PA,61.79,,200.00,
11,,242.31PhA,,,66.89TIA,,,242.31PhA,,,,120-
12,Fermentation,,Fermentation,,,89.43,,94.74(PhA),2.00,94.41,300.00,60%
13,,,,,,60.88(SA),,,,,,
14,,26.34 (MA,,,,26.34 (MA,,,,,,60-
15,Radiation processing,Radiation processing,Radiation processing,,,,,,,84.80only,,80%
16,,,,,,,,,,after storage),,80%
17,Ultrasonication,Ultrasonication,Ultrasonication,,,,,,,,,80%
18,High pressure processing,High pressure processing,High pressure processing,,,,,,,,135.00, 80%
19,Ultrafiltration&,Ultrafiltration&,Ultrafiltration&,,69.09TIA,,,46.09PC,,,22.50,
20,Isoelectric precipitation,Isoelectric precipitation,Isoelectric precipitation,,,,,,,,,increase
21,,*PIA=Protease inhibitory activity;AIA=Amylase inhibitory activitySA=Sucrase activity;MA=Maltase activity;PA=Phytic acid;PhA=,,,,,,,,,,decrease
22,,Phytase activity;PC=Phosphorus content;RFO=Raffinose family oligosaccharides;ACE-IA=ACE inhibitory activity;TIA=Tyrpsin inhibitory,,,,,,,,,,
23,,activity;CIA=Chymotrypsin inhibitory activity;NC-Not computed;NSC=No significant change,activity;CIA=Chymotrypsin inhibitory activity;NC-Not computed;NSC=No significant change,,,,activity;CIA=Chymotrypsin inhibitory activity;NC-Not computed;NSC=No significant change,activity;CIA=Chymotrypsin inhibitory activity;NC-Not computed;NSC=No significant change,,,,
