,0,1,2,3,4,5,6,7,8,9
0,,Methanola,DE(%,Pectinb,pH,Titratable,PE (Unit/mL),PG (Unit/mL),CE (Unit/mL),PAL
1,,mg/100mL,,gAGA/100g,,acidity,,,,(Unit/mL)
2,,,,,,(g/100mL,,,,
3,Apple,1.480.01,47.671.00,0.0110.003,4.090.02,0.3080.05,0.080.01,44.882.59,23.351.39,23.331.15
4,Banana,8.720.32,25.160.71,0.0420.009,5.130.02,0.5580.05,1.370.04,2.810.57,3.290.26,8.01.0
5,Grape,6.381.25,19.835.89,0.0420.009,4.120.01,0.7950.01,0.110.01,62.452.28,56.033.03,33.002.65
6,Guava,1.130.02,49.871.90,0.2530.027,4.330.01,0.4690.01,1.260.06,2.670.33,4.030.58,22.333.21
7,Lemon,0.550.72,40.190.46,0.0410.005,2.730.04,6.7410.06,0.570.04,0.070.02,0.450.03,11.672.08
8,Papaya,7.640.20,22.950.62,0.3000.033,5.360.01,0.2230.01,1.980.39,11.080.15,1.610.14,10.01.08
9,Pineapple,9.670.51,43.06  0.55,0.0260.004,4.55  0.02,0.4350.01,0.130.01,18.760.54,11.98 1.02,41.03.0
10,Star fruit,12.120.63,40.18  1.68,0.0480.009,4.510.02,0.2350.01,0.730.02,0.780.21,11.881.10,47.676.03
11,Valencia,8.870.64,56.801.08,0.2820.029,4.010.07,0.9640.01,4.230.14,3.610.71,4.780.35,57.330.58
12,Watermelon,5.750.57,15.740.45,0.0600.012,5.470.01,0.1740.01,0.850.07,6.100.58,0.560.08,6.830.87
13,Alfalfa sprout,12.46 2.02,12.190.11,0.0190.006,6.480.04,0.1790.02,1.500.02,0.660.05,0.570.26,0.870.21
14,Carrot,4.730.65,9.740.51,0.0080.005,6.430.01,0.0800.01,6.070.12,4.271.06,11.51.14,6.070.55
15,Spinach,8.351.91,10.000.95,0.0100.001,6.340.01,0.1110.01,0.180.01,0.760.11,0.710.03,48.602.31
16,Pea shoot,19.133.63,12.900.43,0.0030.001,6.710.01,0.1160.01,5.630.06,0.310.05,0.060.02,10.400.75
17,Tomato,20.150.28,18.700.83,0.1630.018,4.290.03,0.4420.01,43.660.87,1.870.11,1.040.06,36.672.08
