,0,1,2,3,4,5
0,Food group,V,,,,
1,,Mean,Mina,Maxb,P95c,>LOQa (%)
2,Cereals and cereal products,0.018,0.000,0.045,0.040,56
3,,0.000,0.000,0.000,0.000,100
4,,0.030,0.000,0.095,0.000,0
5,,0.030,0.000,0.095,0.084,50
6,,0.050,0.000,0.148,0.132,60
7,,0.085,0.033,0.316,0.250,100
8,,0.041,0.000,0.316,0.058,83
9,,0.041,0.000,0.316,0.115,93
10,Cooked dishes and snacks,0.046,0.000,0.247,0.084,93
11,,0.054,0.023,0.121,0.107,100
12,,0.023,0.035,0.085,0.080,57
13,,0.043,0.035,0.247,0.086,100
14,,0.043,0.000,0.247,0.086,87
15,Dairy products,0.009,0.000,0.039,0.031,32
16,,0.011,0.000,0.051,0.036,37
17,,0.053,0.000,0.122,0.102,88
18,,0.064,0.000,0.122,0.126,80
19,Drinks,0.064,0.000,0.153,0.126,43
20,,0.012,0.000,0.045,0.034,43
21,,0.012,0.000,0.043,0.037,39
22,,0.015,0.000,0.125,0.044,41
23,,0.014,0.000,0.141,0.069,23
24,,0.023,0.000,0.092,0.056,41
25,Eggs and egg products,0.023,0.000,0.092,0.056,57
26,Tofu,0.038,0.037,0.040,0.040,100
27,Fat and oil,0.064,0.000,0.206,0.168,83
28,,0.000,0.000,0.000,0.059,100
29,,0.000,0.000,0.000,0.000,0
30,,0.027,0.000,0.206,0.069,70
31,Fish and fish products,0.029,0.000,0.157,0.060,70
32,,0.120,0.047,1.310,0.463,100
33,,0.120,0.000,1.310,0.463,75
34,Fruits and vegetables,0.033,0.000,0.063,0.059,75
35,,0.009,0.000,0.081,0.052,24
36,,0.010,0.000,0.057,0.047,27
37,,0.015,0.000,0.310,0.061,35
38,,0.003,0.000,0.027,0.017,13
39,,0.021,0.000,0.057,0.046,67
40,,0.014,0.000,0.310,0.057,33
41,Ice cream,0.028,0.023,0.033,0.032,100
42,Meats and offal,0.070,0.023,0.293,0.126,100
43,,0.028,0.000,0.052,0.056,29
44,,0.008,0.000,0.050,0.035,75
45,,0.008,0.000,0.050,0.035,29
46,,0.033,0.000,0.293,0.099,59
47,"Salt, spices, soup and sauces",0.018,0.000,0.067,0.057,50
48,,0.045,0.000,0.314,0.161,92
49,,0.045,0.000,0.314,0.161,65
50,"Sweeteners, honey and confectionery",0.078,0.000,0.238,0.227,90
51,,0.016,0.000,0.061,0.053,38
52,,0.051,0.000,0.238,0.217,67
