,0,1,2,3,4,5,6,7
0,name of Ziziphus jujuba Mill. cultivars,abbreviation,rhamnose,mannose,glucose,galactose,xylose,arabinose
1,Bin county Jinzao,BJ,1.68  0.13 efg,n.d.,232  7 fg,1.32  0.05 efg,n.d.,3.28  0.07 g
2,Banzao,BZ,2.06  0.11 def,n.d.,3048e,2.59  0.08 d,n.d.,5.96  0.16 d
3,Dabailing,DB,4.880.17 b,n.d.,75317b,4.080.15 b,n.d.,6.940.15c
4,Hupingzao,HP,2.20  0.08 de,n.d.,268  4 ef,0.993  0.072 gh,n.d.,3.16  0.06 g
5,Junzao,JB,2.08  0.04 def,0.6030.049c,2867 e,1.140.06fgh,26.7 1.29 c,3.29  0.08 g
6,Jidanzao,JD,1.97  0.13 defg,n.d.,2017gh,1.610.03 e,n.d.,2.86  0.04 gh
7,CangcountyJinsixiaozao,JS,1.63  0.11 efg,n.d.,1736h,1.29  0.03 efg,n.d.,4.19  0.10 f
8,Lingbaozao,LB,1.58  0.10 fg,0.422  0.09 c,1965 gh,1.020.04 gh,36.3  1.66 a,2.84  0.05 gh
9,Lizao,LZ,5.480.08 a,1.320.11 a,74010b,3.500.10 c,n.d.,16.8  0.29 a
10,Neihuangbianhesuan,NP,4.29 0.14 c,1.060.05b,64213c,2.76  0.06 d,n.d.,8.34 0.23 b
11,PingshunJunzao,PB,2.35  0.07 d,n.d.,3605d,1.54  0.05 ef,n.d.,4.96  0.12 e
12,Pozao,PZ,4.29  0.15 c,n.d.,100520a,5.05 0.16 a,n.d.,6.10 0.15d
13,Xiangzao,XZ,2.06  0.10 def,0.467  0.06 c,2055gh,1.190.07 fg,32.5  1.20 b,3.21  0.08 g
14,Yuanlingzao,YL,1.95 0.11 defg,n.d.,1872 gh,n.d.,n.d.,2.98  0.08 gh
15,BaodeYouzao,YZ,1.42  0.09 g,n.d.,85.9 3i,0.778  0.024h,28.3 1.01 c,2.30  0.06h
