,0,1,2,3
0,,,SE,R2
1,Reactiona,,,
2,D.All-E-lutein,432.8,78.4,0.98
3,F.9Z/9'Z-lutein,316.8,68.9,0.96
4,F.13Z/13'Z)-lutein,522.4,693.3,0.36
5,D.(9Z/9'Z)-lutein,71.3,80.4*,0.44
6,D.13Z/13'Z)-lutein,359.6,50.2,0.98
7,D.B-carotene,371.8,27.7,0.99
8,D.-cryptoxanthin,366.7,24.8,0.99
9,Group of reactionsb,,,
10,(9Z/9'Z)-Lut and (13Z/13'Z)-lut isomerization reactions390.8,,7.9*,1.00
11,(9Z/9'Z-Lut and13Z/13'Z-lut degradation reactions,403.8,13.9,1.00
12,"Lut,-c and -cry degradation reactions",401.6,23.9*,0.98
