,0,1,2,3,4
0,,,Dietary lipids,Dietary lipids,
1,Fatty acid,LO,MO,SBO,CF
2,14:0,ND,9.03,ND,1.37
3,15:0,ND,0.58,ND,ND
4,16:0,5.38,22.75,10.61,24.22
5,16:1n7,ND,13.86,ND,8.50
6,18:0,3.35,3.90,4.28,5.57
7,18:1n9,17.85,10.94,22.55,41.16
8,18:2n6,17.23,1.36,54.55,18.41
9,183n6,ND,0.38,ND,ND
10,18:3n3,56.20,1.15,7.29,0.78
11,20:0,ND,0.33,0.32,ND
12,20:1n9,ND,2.28,ND,ND
13,20:2n6,ND,0.23,ND,ND
14,20:3n6,ND,0.28,ND,ND
15,20:4n6,ND,1.25,ND,ND
16,20:5n3,ND,18.02,ND,ND
17,22:0,ND,ND,0.41,ND
18,22:5n3,ND,2.75,ND,ND
19,22:6n3,ND,10.90,ND,ND
20,Total n6,17.23,3.50,54.55,18.41
21,Total n3,56.20,32.82,7.29,0.78
