,0,1,2,3,4,5,6,7
0,Brand,Label,Total,AA,,DHAA,,AA/
1,,Claim,,,,,,DHAA
2,,mg/100 ml,mg/100 ml,mg/100ml,mg/100 ml,mg/100 ml, of total,
3,Ready to feed,,,,,,,
4,Enfalac,5.5,8.1,7.3,0.8,,9.8,9.3
5,Prosobee (milk free,5.5,10.7,9.8,1.0,,9.1,10.0
6,Similac,5.5,6.7,6.2,0.5,,7.2,13.0
7,Similac & Fe,5.5,8.9,8.0,0.9,,10.2,8.8
8,Similac & Whey,5.5,11.8,10.6,1.2,,9.9,9.1
9,Similac & Whey & Fe,5.5,13.8,12.6,1.2,,8.7,10.5
10,Isomil milk free),5.5,13.0,11.3,1.7,,13.3,6.5
11,SMA &Whey,5.8,10.3,9.5,0.8,,7.7,12.0
12,Liquid concentrated,,,,,,,
13,Enfalac,11.0,20.4,18.4,2.0,,9.9,9.1
14,Prosobee (milk free),11.0,25.1,22.9,2.2,,8.7,10.5
15,Similac,11.0,18.5,17.1,1.4,,7.5,12.3
16,Similac & Fe,11.0,23.5,21.3,2.1,,9.1,10.0
17,Similac & Whey,11.0,19.5,17.4,2.1,,10.8,8.3
18,Isomil milk free),11.6,35.5,32.8,2.7,,7.6,12.2
19,SMA & Whey,11.6,14.7,13.3,1.4,,9.7,9.3
20,i-soyalac,12.6,21.8,18.3,3.6,,16.4,5.1
21,sayalac,12.6,28.1,23.6,4.5,,16.0,5.3
