,0,1,2,3,4,5,6
0,,,,,,TABLE1--Continued,
1,Peak Iga,Peak Iga,IEb,Kovats,Compounds,MWd Mass spectral data,MWd Mass spectral data
2,no.,,,indicesc,,,m/z;% base peak)
3,,10.53,12.29,1875,A butyl methyldecanoatef,242,"56100),5522,4120),18720,"
4,,,,,,,"7315,16913,101(5,2425,"
5,,,,,,,202(2)
6,,10.66,12.42 1888,12.42 1888,A butyl methyldecanoatef,242,"56100,4155),5550,7335"
7,,,,,,,"129(30),83(30),101{25,"
8,,,,,,,"187(25.169(15),242(2)"
9,,10.92,12.68 1914,12.68 1914,A butyl dimethyldecanoatef,256,"57100,7390,56(80),4155"
10,,,,,,,"201(35,101(25),18320,1733)"
11,27,11.00,12.76 1922,12.76 1922,Butyl undecanoatee,242,"56100,18750,41485534"
12,,,,,,,"169(22.73(23.6020,116(18"
13,,,,,,,"12913,1019,2425)"
14,,11.15,12.91 1939,12.91 1939,A butyl methylundecanoatef,256,"56(100),7380),41(50),12950"
15,,,,,,,"14130,10115,20112"
16,,,,,,,"1819,1537).1695,2564"
17,,11.25,13.011950,13.011950,A butyl decenoatef,226,"57100,4145,5540,7340"
18,,,,,,,17135159(20.153(15
19,,,,,,,"9910,12710},1252},2262"
20,28,11.44,13.20 1972,13.20 1972,Butyl10-undecenoatee,240,"41100),55(90,69(39,83(38"
21,,,,,,,"96(33),124(32),166(34),73(30"
22,,,,,,,"14919,16710,1855,2403)"
23,,11.53,13.29 1982,13.29 1982,A butyl methylundecanoatef,256,"56100),41(50,73(35,12921"
24,,,,,,,"10120,20120,18510,2565)"
25,,,,,,,"153(3,1813)"
26,29,12.00,13.762035,13.762035,Butyl dodecanoatee,256,"56100),4143,20140),7324."
27,,,,,,,"18321,11620,6019"
28,,,,,,,"12918),101(13,2568)"
