,0,1,2,3,4,5,6
0,Matrix,Number of samples,Pesticide,Min.(mgkg),Max.(mgkg,MRLa(mgkg),Positives (%)
1,,"(positives, %)",,,,,
2,Tomato,"944 (554, 58.7%)",Azoxystrobin,0.01,0.11,0.20,6 (0.6%)
3,,,Bifenthrin,0.01,0.06,0.20,201 (21.3%)
4,,,Bitertanol,0.03,0.06,3.00,14 (1.5%)
5,,,Buprofezin,0.01,0.08,1.00,14 (1.5%)
6,,,Chlorpyrifos,0.01,0.04,0.50,1(0.1%)
7,,,Chlorpyrifos methyl,0.02,0.04,0.50,6 (0.6%)
8,,,Cypermethrin,0.01,0.04,0.05,10 (1.1%
9,,,Cypropconazole,0.01,0.02,0.05,5 (0.5%
10,,,Deltamethrin,0.01,0.07,0.30,40 (4.2%)
11,,,Difenoconazole,0.01,0.01,2.00,2 (0.2%)
12,,,"I, II and sulphate",0.06,0.06,0.50,1 (0.1%)
13,,,Etofenprox,0.01,0.06,1.00,14 (1.5%)
14,,,Etridiazole,0.02,0.02,0.05,4 (0.4%)
15,,,Fenamiphos,0.02,0.02,0.05,1 (0.1%)
16,,,Flucythrinate,0.01,0.01,0.05,1 (0.1%)
17,,,Fludioxonil,0.07,0.09,0.10,2 (0.2%)
18,,,Hexaconazole,0.07,0.09,0.10,2 (0.2%)
19,,,Iprodione,0.02,0.10,5.00,5 (0.5%)
20,,,Kresoxim methyl,0.02,0.04,0.50,2 (0.2%)
21,,,Metalaxyl,0.01,0.04,0.20,3 (0.3%)
22,,,Metribuzin,0.04,0.07,0.10,3 (0.3%)
23,,, Myclobutanil,0.02,0.05,0.30,2 (0.2%)
24,,,Pirimicarb,0.02,0.08,1.00,10 (1.1%)
25,,,Pirimiphos methyl,0.02,0.18,1.00,3 (0.3%)
26,,,Procymidone,0.01,0.01,0.05,3 (0.3%)
27,,,Pyrazophos,0.01,0.01,0.05,3 (0.3%)
28,,,Pyrimethanil,0.01,0.14,0.30,106 (11.2%)
29,,,Pyrimethanil,0.01,0.20,1.00,25 (2.6%)
30,,,Tebuconazole,0.01,0.17,1.00,46 (4.9%)
31,,,Tebuconazole,0.01,0.22,1.00,52 (5.5%)
32,,,Sum of triadimefon,0.01,0.29,0.30,45 (4.7%)
33,,,and triadimenol,,,,
34,Pepper,"80 (25,31.3%)",Azoxystrobin,0.05,0.03,0.30,2 (2.5%)
35,Pepper,,Chlorpyrifos methyl,0.03,0.03,0.30,1 (1.3%)
36,,,Cypermethrin,0.02,0.02,0.05,1 (1.3%)
37,,,Cypropconazole,0.02,0.01,0.05,1 (1.3%)
38,,,Dicloran,0.01,0.01,0.01,1 (1.3%)
39,,,Etridiazole,0.01,0.01,0.05,1 (1.3%)
40,,,Fenarimol,0.02,0.04,0.05,3 (3.8%)
41,,, Furatiocarb,0.02,0.04,0.05,5 (6.3%)
42,,, Furatiocarb,0.02,0.03,0.10,2 (2.5%)
43,,, Myclobutanil,0.01,0.09,0.10,2 (2.5%)
44,,, Myclobutanil,0.01,0.02,0.05,4 (5.0%)
45,,,"o,p'-DDD",0.02,0.02,1.00,1 (1.3%)
46,,,Procymidone,0.08,0.08,0.10,1 (1.3%)
47,,,Procymidone,0.04,0.04,0.10,1 (1.3%)
48,,, Pyrimethanil,0.08,0.08,0.05,1 (1.3%)
49,,, Pyrimethanil,0.12,0.25,0.10,2 (2.5%)
50,,,Pyriproxyfen,0.01,0.05,0.05,2(2.5%
51,,,Sum of triadimefon,0.01,0.10,0.20,11 (13.8%)
52,,,and triadimenol,,,,
53,Lettuce,"10 (1, 10.0%)",Deltamethrin,0.06,0.06,0.50,1 (10.0%)
54,Cucumber,"189 (65, 34.4%)",Azoxystrobin,0.01,0.01,1.00,1 (0.5%)
55,Cucumber,,Bifenthrin,0.01,0.01,0.50,2(1.1%
56,,,Bitertanol,0.01,0.01,0.50,2(1.1%
57,,,Bupirimate,0.01,0.02,1.00,3 (1.6%)
58,,,Buprofezin,0.01,0.02,0.20,2(1.1%
59,,,Cypermethrin,0.01,0.02,0.20,2 (1.1%)
60,,, and sulphate,0.01,0.01,0.05,1 (0.5%)
61,,,EPN,0.02,0.02,0.01,1 (0.5%
62,,,Etridiazole,0.02,0.02,0.10,1 (0.5%)
63,,,Fludioxonil,0.02,0.02,0.20,12 (6.3%)
64,,,Metalaxyl,0.08,0.18,0.50,179%
65,,,Metalaxyl,0.02,0.11,0.50,179%
66,,,Myclobutanil,0.01,0.04,0.10,3 (1.6%)
67,,,"o,p'-DDD",0.01,0.04,0.05,5 (2.6%)
68,,,Penconazole,0.01,0.01,0.10,5 (2.6%)
69,,,Permethrin,0.01,0.01,0.05,1 (0.5%)
70,,,Pirimicarb,0.01,0.01,1.00,1 (0.5%
