,0,1,2,3
0,Author/Year,Analytical method,Food items,Study Region
1,Manhaes et al.2008),Mass spectrometry with inductively coupled,Cariru,Amazon region
2,,plasma in a semi-quantitative manner,,
3,Freitas et al.2008,Meta-analysis,Brazil nut,
4,Freitas et al.2008,Meta-analysis,Brazil nut,
5,Martins et al.2012,OpticalICP-Spectrometer Emission(OESusing atomic emission,Brazil nut,Amazon region
6,Pacheco and Scussel(2007),Optical ICP-Spectrometer Emission(OES),Brazil nut,Amazon region
7,Manfio et al.2012,Optical ICP-Spectrometer Emission (OES,Brazil nut,Amazon region
8,Cominetti et al.2012,Atomic Absorption Spectrometry,Brazil nut,Amazon region
9,Parekh et al.(2008),Instrumental Neutron Activation with (INAA),Brazil nut,Amazon region
10,"Silva et al.2013a,2013b)",ICP-MS,Brazil nut,Sao Paulo State
11,Kehrig et al.2009),Atomic Absorption Spectrometry,"Non-carnivorous fish,carnivorous fish, and squid",Rio de Janeiro State
12,Seixas et al.2012,Atomic Absorption Spectrometry,Carnivorous fish,Rio de Janeiro State
13,"Silva et al.2013a,2013b",Atomic Absorption Spectrometry,Non-carnivorous fish and carnivorous fish,Amazon region
14,Faial et al.2015,Atomic Absorption Spectrometry,Non-carnivorous fish and carnivorous fish,Amazon region
15,Seixas et al.2014),Atomic Absorption Spectrometry,"Non-carnivorous fish,carnivorous fish and shrimp",Rio de Janeiro State
16,Lemire et al.2010,Optical ICP-Spectrometer Emission(OES),"Cereals, seeds, vegetables, meat, and eggs",Amazon region
