,0,1,2,3,4,5,6,7,8
0,Cereal product,Extraction,Hafolate,5-CH3-Hfolate,5-HCO-H4folate,10 HCO-folic,Folic,Total folate,Total folate
1,,rate(%,,,,acid,acid,DW,(FW)1
2,Sifted wheat flour,80,nd,2.7,10,4.3,nd,16,14
3,Sifted wheat flour,80,2.3,2.1,9.5,8.5,tr,21,19
4,Sifted wheat flour,80,2.5,3.4,9.7,7.9,tr,22,20
5,Sifted wheat flour,80,2.7,4.0,29,7.5,tr,45,20
6,Wholegrain wheat flour,100,tr,6.5,29,12,nd,45,40
7,Wholegrain wheat flour,100,3.3,3.2,15,11,13,43,40
8,Wholegrain wheat flour,100,4.4,3.6,14,12,8.6,53,34
9,Wholegrain wheat flour,100,4.1,*2.6,22,17,8.6,53,47
10,Sifted spelt flour/dinkel,unknown,nd,*2.6,6.6,4.8,nd,7.1,6.2
11,Wholegrain spelt flour/dinkel,100,nd,4.0,7.4,7.2,nd,28,25
12,Wheat bran,,nd,15,73,25,nd,13,94
13,Sifted rye flour,72,nd,*2.8,*6.6,4.8,nd,13,12
14,Sifted rye flour,72,3.1,4.7,16,12,tr,34,30
15,Wholegrain rye flour,100,nd,*3.1,7.4,18,nd,26,23
16,Wholegrain rye flour,100,3.6,3.6,25,27,tr,56,50
17,"Oats,rolled",,nd,6.3,15,4.3,nd,24,27
18,Oat bran,,nd,9.1,18,5.0,nd,30,27
19,Dry baker's yeast,,923,1876,517,0,nd,3350,3200
