,0,1,2,3,4,5,6,7,8,9,10
0,Variety codea,Violaxanthin,,Neoxanthin,,Lutein/zeaxanthin,Lutein/zeaxanthin,-Carotene,,Total carotenoids,Total carotenoids
1,,(ugg1),,(ngg-1),,(ugg-1),,(gg-1),,(ugg-1),
2,,DSb trial,WS trial,DS trial,WS trial,DS trial,WS trial,DS trial,WS trial,DS trial,WS trial
3,Ba04,921,152,195,113,512,360,81,198,1005,822
4,Ba08,921,191,305,118,619,332,76,137,1921,778
5,Ba09,201,114,65,121,407,209,97,127,819,507
6,Ba17,201,149,149,127,407,349,63,179,819,797
7,Ba18,230,159,156,127,436,392,68,235,956,913
8,Ba19,346,100,175,86,436,279,113,106,956,572
9,Ba20,346,110,203,92,555,313,139,129,1243,643
10,Ba24,261,175,184,109,446,363,52,173,943,820
11,Ba25,201,165,149,117,439,272,56,196,881,851
12,Ba32,201,121,160,93,592,272,52,252,857,582
13,Ba33,316,187,236,137,592,396,75,252,715,972
14,Ba34,181,124,104,83,338,275,92,146,715,628
15,Ba35,539,144,228,118,503,343,119,172,1388,777
16,Ba39,442,187,182,137,410,368,72,168,1106,860
17,Ba43,131,113,64,59,178,247,91,171,464,590
18,CR046,331,110,174,78,439,261,91,113,1034,563
19,CR059,173,156,103,104,345,325,69,184,690,768
20,CR061,228,140,157,153,465,458,67,268,918,1089
21,CR097,198,164,172,147,498,374,76,180,975,814
22,CR098,235,164,164,147,430,419,53,188,989,918
23,TB216,307,126,164,77,342,267,95,115,996,584
24,TB217,248,114,122,78,342,283,98,114,810,588
25,Mean,286,146,166,106,434,330,82,166,968,747
26,Waller-Duncanb,161,96,106,40,216,75,97,87,431,225
27,CV,28.2,22.8,26.8,17.3,20.9,11.0,36,22.3,20.6,13.9
28,Variety codea,Ascorbic acid,,Calcium,,Iron,,Zinc,,Total glucosinolatesc,Total glucosinolatesc
29,,(mgg1),,(mgg1),,(ugg-1),,(gg-1),,(molg-),
30,,DS trial,WS trial,DS trial,WS trial,DS trial,WS trial,DS trial,WS trial,DS trial,Ws trial
31,Ba04,12.2,16.2,19.2,33.7,132,160,39.4,47.7,25.9,21.2
32,Ba08,12.5,16.2,22.7,34.9,177,77,58.4,42.9,25.9,23.2
33,Ba09,13.8,17.3,22.4,36.3,147,92,48.7,40.8,21.3,17.0
34,Ba17,12.6,16.5,19.7,31.4,165,120,42.7,48.8,24.0,18.2
35,Ba19,12.3,16.9,21.7,27.0,152,177,33.1,52.5,20.2,21.4
36,Ba20,13.6,16.9,19.1,27.0,133,160,35.4,41.1,22.9,17.3
37,Ba24,12.7,16.1,19.1,28.7,158,147,43.7,45.7,22.9,14.6
38,Ba25,12.9,15.7,19.0,39.1,153,103,46.5,50.1,25.0,12.7
39,Ba32,12.9,15.3,17.5,39.1,153,109,57.1,50.1,20.9,12.7
40,Ba33,13.1,17.8,19.1,31.4,162,129,46.1,41.3,27.8,21.5
41,Ba34,11.8,14.6,17.9,31.4,159,120,46.1,48.4,22.8,17.7
42,Ba35,13.0,16.0,23.0,29.5,156,120,32.8,50.9,19.7,16.1
43,Ba39,14.5,16.3,23.0,34.5,156,102,38.8,51.6,23.1,19.1
44,Ba43,14.5,17.9,23.2,34.5,163,102,43.3,41.2,25.5,14.4
45,CR046,13.2,15.1,21.3,29.5,142,131,35.0,46.2,21.7,20.4
46,CR059,12.0,14.5,19.3,29.5,156,106,45.1,54.1,24.0,23.7
47,CR061,13.1,15.1,23.7,28.1,177,106,46.2,42.1,26.4,23.7
48,CR097,13.0,16.8,14.6,31.0,142,158,52.7,50.6,19.4,13.2
49,CR098,14.3,7.9,17.5,24.2,161,97,52.7,42.7,21.8,16.1
50,TB216,10.1,11.3,18.3,24.3,123,258,41.6,56.9,19.4,28.7
51,TB217,11.0,11.6,17.6,23.8,129,235,38.6,56.9,24.8,27.2
52,Mean,12.7,15.3,20.0,31.4,151,137,43.9,47.8,23.2,19.0
53,Waller-Duncan,3.4,5.5 ,2.5,9.3,42,58,9.5,15.9,11.8,3.9
54,CV,9.0,14.0,6.1,11.7,9.9,20.0,10.1,11.5,14.5,10.4
