,0,1,2,3
0,Foods/Dishes,Moisture,Fat,Cholesterol
1,,g/100g),g/100gb,mg/100gb
2,Ready-made foods,,,
3,Sweet sambosa,10.0,27.5,Not detected
4,Rahash,1.0,19.9,Not detected
5,Halwah,9.3,24.1,10.9
6,Kentucky fried chicken,50.0,34.0,231.4
7,Tikkah,53.7,52.6,170.4
8,Hamburger,54.8,48.8,167.6
9,Mattahi,3.0,42.2,Not detected
10,Sambosa,42.6,50.5,Not detected
11,Dishes,,,
12,Hesso,60.0,18.4,147.7
13,Gellab,25.9,70.8,109.0
14,Khanfaroosh,26.8,17.3,135.8
15,Harees,75.3,56.5,39.3
16,Elbah,67.3,47.7,306.3
17,Kabab,38.0,16.4,97.1
18,Machbous,66.6,33.2,45.2
19,Momawash,67.0,15.5,57.7
20,Thareed,78.0,27.2,75.5
21,Aseedah,53.5,54.8,158.3
22,Saloonal dajaj,85.0,22.8,134.9
