,0,1,2,3,4,5,6,7,8,9,10,11
0,,,,,Peaches I mo,,Pears 1 mo,,,Pineapple,,
1,,,,,,,,1Mo,12Mo,,1Mo,12 Mo
2,,,,Solid,Liquid,Solid,Liquid,Solid,Solid,,Liquid,Liquid
3,Phosphorus,HS H,HS H,12.20.1+,9.4(1.9),9.31.0a+,6.10.5,6.92.4,7.82.9,5.31.9,5.4(2.7),6.52.9)
4,,J,H,15.74.8+,12.44.9},10.51.5)a+,7.21.8),7.0(0.7+,7.20.5+,5.30.6),5.30.6),6.20.5)
5,,,S,15.33.9+,12.04.3,11.01.5a,8.92.1),6.51.7+,6.81.4,4.71.3,4.71.3,6.01.7
6,Sodium,HS H,HS H,8.42.1,8.32.0,5.72.1,5.82.5,6.16.5),6.46.2A,6.2(6.5,6.2(6.5,6.93.5A
7,,,3,5.52.6,6.02.8),6.7(0.6,6.40.7,6.23.8,6.93.6A,6.14.0,6.14.0,6.93.5A
8,,J.,H,11.314.7,12.015.7,4.64.0,4.5(4.4),0.20.1,0.3(0.1B,0.2(0.1,0.2(0.1,0.30.1B
9,,,,8.29.7,8.09.3),4.93.3),4.83.4),0.3(0.1,0.50.1B,0.3(0.1,0.3(0.1,0.40.1B
10,Potassium,HSH,HSH,91.41.1),83.37.1,72.8(3.2)+,68.74.0,116.227.0,128.2(19.9),,118.8(28.8,124.418.9)
11,,,,110.13.4+,106.1(4.7),70.8(2.5)+,67.5(2.9),103.330.7,113.833.0,103.2(33.7),103.2(33.7),113.6(27.5
12,,J,H,138.0(37.0,145.345.1,111.234.1)+,105.436.3,137.819.1),146.120.8),142.427.3,142.427.3,142.6(26.1)
13,,,,143.444.8,150.9(61.2),81.0(19.6),82.2(21.0),116.512.0,134.9(29.5),114.012.6),114.012.6),130.2(24.8
14,Magnesium,HS H,HS H,5.60.8+,6.00.7,4.50.2+,3.9(0.2),14.4(2.5),14.11.8),14.42.1,14.42.1,13.3(2.1)
15,,,S,5.9(0.9),5.4(0.7),4.90.5+,4.1(0.3),14.22.9,15.93.0),13.73.2),13.73.2),15.93.1
16,,J,II,B.33.1,8.13.2,6.11.4,5.61.6),15.81.9,15.12.4),15.32.2),15.32.2),15.12.3
17,,,S,8.22.8+,7.92.9,5.51.0,5.01.1,14.62.8),15.5(2.4,14.12.7),14.12.7),15.52.2)
18,Calcium,HSH,HSH,6.4(1.9,5.11.5,6.70.3+,3.00.2,14.37.5+,13.86.4+,11.3(6.8,11.3(6.8,10.10(5.5
19,,,,4.4(1.5,3.81.7),7.12.1+,3.5(0.7),12.21.1+,15.72.2,9.01.2,9.01.2,12.31.3)
20,,J,,7.85.1+,6.95.1),7.92.8),5.1(2.0),12.35.1+,12.25.5+,8.84.6,8.84.6,9.24.7
21,,,S,6.4(3.7+,5.8(3.7,6.20.8+,4.1(0.8,12.0(7.5,12.05.8,9.0(5.7),9.0(5.7),9.04.8)
