,0,1,2,3
0,Evaluating the potential of edible insects (Palm Weevil- Rhynchophorus Phoenicis,,"Meutchieye, F., Tsafo, K.E.C., Niassy, S., 2016. Inventory of edible insects and their",
1,Larvae) as an alternative protein source for humans evaluating the potential of edible,,"harvesting methods in the Cameroon centre region. J. Insects Food Feed 2 (3),",
2,insects (Palm Weevil- Rhynchophorus Phoenicis Larvae) as an Alternative protein,,145-152.,145-152.
3,"source for humans.J.Anim.Sci.Adv.7,1897-1901","source for humans.J.Anim.Sci.Adv.7,1897-1901","Meyer-rochow,V.B., 1975. Can insects help to ease the problem of world food shortage",
4,"Banjo,A.D.,Lawal,O.A.,Songonuga,E.A.,2006.The nutritional value of fourteen species",,"ANZAAS Conf.6 (7),261-262.","ANZAAS Conf.6 (7),261-262."
5,"of edible insects in southwestern Nigeria.Afr.J.Biotechnol.5 (3,298-301.",,"Meynier, A., Genot, C., Gandemer, G., 1999.Oxidation of muscle phospholipids in rele",
6,common edible insects in Ijebu Division Southwestern Nigeria. J. Biol. Life Sci. 4,,tion to their fatty acid composition with emphasis on volatile compounds. J. Sci.,
7,common edible insects in Ijebu Division Southwestern Nigeria. J. Biol. Life Sci. 4,,"Food Agric. 79, 797-804.","Food Agric. 79, 797-804."
8,"1,18-23","1,18-23","Monzenga Lokela,J.C.Le Goff,J.G.,Kayisu,K.,Hance,T.,2017.Influence of substrate",
9,"Bodenheimer, F., 1951. Insects as Human Food: A Chapter of the Ecology of Man. Junk,",,on the rearing success of Rhynchophorus phoenicis (Fabricius). Afr. J. Food Sci.,
10,The Hague.,The Hague.,"Technol.81,7-13","Technol.81,7-13"
11,"Bukkens,S.G.F.,1997.The nutritional value of edible insects.Ecol.Food Nutr.36(2-4",,"Morrison, W.R., Smith, L.M., 1964. Preparation of fatty acid methyl esters and dimethy",
12,287-319.,287-319.,"acetals from lipids with boron trifluoride methanol.J.Lipid Res.5(13,600-608.",
13,"Charrondiere, U.R., Rittenschober, D., Nowak, V., Stadlmayr, B., 2012. FAO/INFOODS",,edible larvae of palm weevils (Rhynchophorus spp.) as an alternative to sustain rura,
14,Analytical Food Composition Database Version 1.0-AnFooD1.0.,Analytical Food Composition Database Version 1.0-AnFooD1.0.,edible larvae of palm weevils (Rhynchophorus spp.) as an alternative to sustain rura,
15,"Cito, A., Longo, S., Mazza, G., Dreassi, E., Francardi, V., 2017. Chemical evaluation of the",,livelihoods and community based conservation in Cameroon humid forest regions.,
16,Rhynchophorus ferrugineus larvae fed on different substrates as human food source,,"Final Project Report. CIFOR-LIFT-IRD. Retrieved august 22, 2017 from: http://212",
17,"Food Sci.Technol.Int.0 (0),1-11.","Food Sci.Technol.Int.0 (0),1-11.",129.17.143/wp-content/uploads/2016/09/INSECT-FARMING-PROJECT-REPORT.,
18,"De Laage de Meux, R.,2017. Outils moleculaires de tracabilite pour Ielevage du",,,pdf.
19,charancon des palmiers en Afrique tropicale.,charancon des palmiers en Afrique tropicale.,"NowakV.,Persijn,D.,Rittenschober, D., Charrondiere, U.R.,2016.Review of food",
20,"Dounias, E., 2003. L'exploitation meconnue d'une source connue: la collecte des larves",,"composition data for edible insects.Food Chem.193,39-46.",
21,comestibles de charancons dans les palmiers raphia au Sud du Cameroun. In: Motte-,,"Ogbalu, O.K., Williams, J.O., 2015. The edibility, methods of preparation of the Raphi.",
22,"Florae, E.,Thomas, J.M.C.(Eds., Les Insectes dans la tradition orale. Etnociences",,"Palm Beetle,Rhyncophorus Phoenicis [Coleoptera: Curculionidae] in the Niger Delt",
23,"Leuven- Paris- Dudley, MA, pp. 259-278.","Leuven- Paris- Dudley, MA, pp. 259-278.","and associated microorganisms.IOSR-J.Pharm.Biol.Sci. 10 (1),125-129.",
24,"Dufour,P.A.,1981.Insects:A Nutritional Alternative.Department of Medical and Public",,"Ogbuagu, M.N., Ohondu, I., Nwigwe, C., 2011. Fatty acid and amino acid profiles of th",
