,0,1,2,3,4,5,6,7
0,NO.,tp(min),formula,[M+H]+,[M,Fragment ions in positive (+) ion mode,fragment ions in negative (-) ion mode,identification
1,,,,m/z,H](m/z,,,
2,,,,error,error (ppm),,,
3,,,,(ppm),,,,
4,1ab,3.09,CgH14N4O2,175.1147,173.1045,"349.2315 [2M+H]+,158.0914 [M+H-NH]",131.0832,arginine
5,,,,(2.21),(0.68,130.0977 [M+H-NH-CO]+,,
6,"2a,b",5.57,C1oH13N5O5,284.1020,282.0862,"567.1919 [2M+H]*,306.0816 [M+Na]+",565.1797 [2M-H],guanosine
7,,,,-2.37,(6.22),"152.0565 [M+H - ribose]*,135.0300 [M",150.0420 [M-H- ribose],
8,,,,,,+H -ribose- NHg],133.0154 [M-H-ribose-NH],
9,"3a,b",6.33,CoH3N5O4,268.0983,266.0901,"290.0868 [M+Na]*,136.0586 [M+H -ribose]+",312.0963 [M+HCOO],adenosine
10,,,,-1.09,(2.24,119.0349[M+H-ribose-NH],134.0433[M-H-ribose],
11,"4a,b",8.55,CgHNO,166.0822,164.0720,"188.0683 [M + Na]*,120.0809 [M",147.0440[M-H-NH],phenylalanine
12,,,,0.45,-1.56,+H-HCOOH],103.0548 [M-H-NH-CO],
13,,,,,,103.0545 [M+H-NH-HCOOH]+,,
14,5a,16.40,CH2NO,(0.15,(2.25),"409.1862 [2 M + H]*,227.0791 [M + Na]*",407.1720 [2 M -H],tryptophan
15,,,,(0.15,(2.25),188.0712[M+H-NH]+170.0596[M,"186.0561 [M-H-NH]~,159.0932 [M",
16,,,,,,+H-NH-HO]+,-H-CO],
17,,,,,,159.0910[M+H-HCOOH],142.0642 [M-H-NH-CO],
18,,,,,,132.0805 [M+H-NH-HCOOH]+,116.0496 [CgHgN],
19,"6a,b",32.53,C16H1gO9,355.1032,353.0897,"731.1805[2 M+Na]*,377.0845 [M +Na]","707.1868[2M-H]-,191.0555",chlorogenic acid
20,,,,(-2.45,(-5.38,,[M-H-CgHoOs],
21,7a,33.48,C1?H24O9,,,"395.1327[M+Na]+,364.1124[M",417.1427[M+HCOO]-209.0827,syringin
22,,,,,,+Na-CHO],[M-H-CgHO],
23,8,34.02,C17H24O9,,,767.2761[2M+Na]+395.1324[M+Na],417.1420 [M + HCO0],tangshenoside II
24,,,,,,"390.1763 [M + NH4]*, 233.0777 [M",209.0819[M-H-CgHoOs],
25,,,,,,+Na-CgHoOs]+,161.0201 [CgHOg],
26,9b,49.08,C1?H3oO1o,,393.1792,"811.3559 [2 M + Na]+,417.1741 [M + Na]+",439.1862 [M + HCOO],(E)-2-hexenyl-a-L-
27,,,,,(6.47),412.2184 [M + NH4]*,149.0456 [CsHgOs], arabinopyranosyl-
28,,,,,,,,12--D-
29,,,,,,,,glucopyranoside
30,10,50.62,C2gH42O18,,677.2388,701.2191 [M+Na]+,"1355.4906 [2M-H]-,261.1030",tangshenoside I
31,,,,,(2.58),347.0952[M+Na-CHO-CgHO]+,[CHO],
32,,,,,,,161.0459 [CgHgOs],
33,11b,52.42,C1H3oO10,,393.1807,811.3583[2M+Na]+417.1743[M+Na],"439.1881 [M+HCO0]-,161.0474",(E)-2-hexenyl-a-L-
34,,,,,(10.36,412.2190 [M + NH4]+,[C6HOs], arabinopyranosyl-
35,,,,,(10.36,,149.0462 [CgHOs],16--D-
36,,,,,,,,glucopyranoside
37,12,60.74,C46H64O26,,1031.3761,1055.3626[M+Na]+1050.4063[M+NH4],,tangshenoside IV
38,,60.74,C46H64O26,,(1.66),547.2164 [M+ H -3CgH1oOs],,
39,13b,61.41,C26H3gO13,,,581.2229 [M + Na]*,"603.2342 [M + HCO0]~, 221.0638",lobetyolinin
40,,,,,,576.2665 [M + NH4]*,[CgH3O],
41,,,,,,419.1657[M+Na-CgHOs],215.1079[M-H-CgHOg],
42,,,,,,,"179.0569 [CgHOg]~,161.0452",
43,,,,,,,[CgHO],
44,,,,,,,"143.0356 [CHO],119.0349",
45,14a,67.45,C2oH2sO8,,395.1753,815.3398[2M+Na]+419.1676[M+Na],"791.3612 [2 M-H],441.1838 [M",lobetyolin
