,0,1,2,3,4,5,6,7,8,9,10,11,12
0,,Step,Loading Pump,,,,,,Cut-in Loop,Eluting Pump,,,
1,,Start (min),Flow (ml/min.),Grad,A(%),B (%),C (%),D (%),Loop,Flow (ml/min.),Grad,A(%),B (%)
2,Loading,0.0,2.0,Step,-,-,100,-,out,0.2,Step,95,5
3,Transferring,2.0,0.1,Step,-,100,-,,in,0.2,Step,95,5
4,Washing,4.0,2.0,Step,-,-,,100,out,0.2,Ramp,60,40
5,Loop filling / equilibrating,6.0,2.0,Step,-,100,-,,in,0.2,Ramp,0,100
6,Washing,9.0,2.0,Step,-,,,100,out,0.2,Step,0,100
7,Washing,11.5,2.0,Step,-,100,-,-,out,0.2,Ramp,95,5
8,Equilibrating,14.0,2.0,Step,-,-,100,-,out,0.2,Step,95,5
9,Equilibrating,18.0,2.0,Step,-,-,100,,out,0.2,Step,95,5
