,0,1,2,3
0,Local name,Forms of,Ingredients (%),Scientific names of the basic ingredients
1,of the dish,the dish,,
2,Waigore dollugo,Piece,"Pumpkin fruit (78.2), water (21.8)",Cucurbita maxima
3,Waigore biridji,Compact paste,"Pumpkin fruit85.8,roasted peanut paste5.7,water","Cucurbita maxima, Arachis hypogaea"
4,,,(8.4),
5,Waigore dankali,Compact paste,"Pumpkin fruit (58.3, sweet potato(24.4,roasted","Cucurbita maxima,Ipomoea batatas,Arachis"
6,,,"peanut paste5.9,water(11.5",hypogaea
7,Waigore niebe,Compact paste,"Pumpkin fruit (74.7),boiled cowpea (12.9),roasted","Cucurbita maxima, Vigna unguiculata, Arachis"
8,,,"peanut paste (5.0), water (7.4)",hypogaea
9,Waigore niebe dankali,Compact paste,"Pumpkin fruit58.3),sweet potato24.4,boiled","Cucurbita maxima,Ipomoea batatas,Vigna"
10,,,"cowpea3.5,roasted peanut paste2.4,water11.5)","unguiculata,Arachis hypogaea"
