,0,1,2,3,4,5,6
0,,,Bean grain,,,Maize grain,
1,Element,Tailing,,Soil,Tailing,,Soil
2,N,4.06,,4.12,2.10,,1.87
3,P,0.43,,0.44,0.18,,0.20
4,K,1.20,,1.31,0.29,,0.30
5,Ca,0.10,,0.11,0.006,,0.002
6,Mg,0.14,,0.18*,0.07,,0.08
7,S,0.23,,0.25,0.14,,0.12*
8,Cu,5.91,,5.17,1.46,,0.99
9,Fe,64.61,,72.85,27.73*,,18.59
10,Zn,30.01,,30.51,22.92,,16.60
11,Mn,33.10*,,21.70,17.83,,5.90
12,Na,0.004,,0.004,0.003,,0.002
13,B,11.86,,10.90,1.19,,0.72
14,Ni,5.39*,,1.15,0.86*,,0.36
15,Cr,0.74,,0.72,0.98,,0.77
16,Al,355.93,,369.62*,326.05,,352.82
