,0,1,2,3,4,5,6,7,8,9,10
0,,,,Venison,,,Pork,,,Yellowfin tuna,
1,Concentration of standard (uM,,,,,,,,,,
2,,,Recovery (%),Mean (%),RSD (%),Recovery (%),Mean (%),RSD (%),Recovery (%),Mean (%),RSD (%)
3,Bal,5,100.1 0.9,,,102.6  0.5,,,98.5  0.7,,
4,,10,100.1  0.6,99.1,1.2,98.2  0.5,99.5,2.0,100.9  0.5,99.4,0.9
5,,20,97.1  0.5,,,97.5  0.4,,,98.9  0.1,,
6,Ans,5,99.6  1.6,,,101.8  1.1,,,101.8  6.2,,
7,,10,100.3  0.9,99.2,1.0,100.0  2.5,99.8,1.5,99.0  2.1,99.6,1.5
8,,20,97.7  1.0,,,97.5  0.3,,,97.9  0.5,,
9,Car,5,106.3 2.0,,,96.5  4.1,,,95.8  1.3,,
10,,10,104.5  1.1,103.3,2.6,96.4  4.6,97.4,1.2,98.3  0.5,97.5,1.1
11,,20,99.0  1.5,,,99.4  0.9,,,98.5  0.8,,
12,His,5,95.2  0.1,,,98.6  0.3,,,94.6 4.7,,
13,,10,98.5  0.3,97.3,1.3,101.0  0.6,99.3,1.1,98.5  4.5,97.5,1.8
14,,20,98.2  0.9,,,98.2  0.4,,,99.3  1.0,,
