,0,1,2,3,4,5,6,7
0,Brand,Mean (caffeine,SDa,Container,Caffeine/,,Manufacturer's report(caffeine(mg)/100 mL,
1,,,,volume,serve,,,
2,,mg/100mL),,,,,,
3,Breaka Strong,32.9,0.8,600,197.4,28,,17.5
4,Dare Double Espresso,35.4,1.9,500,177.2,20,,77
5,Ice Break Loaded,34.4,2.0,500,171.8,32,,7.5
6,Rush Intense Coffee,30.8,3.5,500,153.8,27,,14
7,Ice Break,28.1,2.6,500,140.7,23.2,23.2,21
8,Dare Espresso,24.0,2.4,500,119.8,14,,71
9,Farmers Union,19.1,1.2,600,114.8,18,,6
10,Jacaranda,19.1,1.1,600,114.6,11,,74
11,Farmers Union Light@b,17.8,,600,106.8,18.8,18.8,5.5
12,Big M Double Strength,19.2,2.7,500,96.0,20,,-4
13,Breaka,17.1,2.7,500,85.5,14.8,,15.5
14,Big M Edge,17.0,0.7,500,84.8,15,,13
15,Breaka Lite,14.7,2.8,500,73.5,13.1,,12
16,Dare Capuccino,12.9,1.4,500,64.5,12,,7.5
17,Rush Wicked Latte,12.4,1.4,500,61.8,10,,24
18,Rush Mocha Kenya,12.0,0.1,500,60.2,11,,9
19,Dare White Chocolate Mocha,9.7,1.1,500,48.7,N/A,,N/A
20,"Oak""",12.4,0.9,300,37.3,15,,-17
21,Woolworth's Iced Coffee,11.2,0.3,300,33.6,N/A,,N/A
22,Browne's Cappuccino,6.6,0.4,500,33.0,N/A,,N/A
23,Average(SD)a,19.3 (8.7),,,99(50),,,
