,0,1,2,3,4,5,6,7,8
0,,,,,Mean standard deviation,Mean standard deviation,,,
1,Group,,Mineral,Units,,,,,Method
2,,,,,Ol_B,oL_c,Tp_B,Tp_C,
3,,,Calcium,mg/100 g,293 18,247  19,364 13,273  8.3,Titr.EDTA
4,,,Magnesium,mg/100 g,58.7  1.8,54.0  1.7,66.6 1.7,62.2  1.0,Titr.EDTA
5,Macrominerals,,Phosphorus,mg/100g,128  3.0,158  7.6,14011,168  9.8,MAS:VanMolPhos
6,,,Potassium,mg/100 g,73.0  1.4,53.4  1.1,77.5  1.5,65.0  1.4,ICP-AES
7,,,Sodium,mg/100 g,60.1  1.2,838  35,92.2  2.3,77531,ICP-AES
8,,,Chromium,g/100g,10.9  0.29,14.2  0.45,10.9  0.29,1.32  0.04,ICP-MS
9,,,Cobalt,g/100 g,9.26  0.21,9.00  0.30,7.73  0.19,6.84  0.24,ICP-MS
10,,,Copper,g/100g,1.00  0.03,1.87  0.05,1.71  0.06,2.07  0.06,ICP-MS
11,,,Iron,mg/100 g,3.84  0.25,4.12  0.20,4.69  0.38,5.40  0.27,MAS:phen
12,,Essential nutrient,Manganese,mg/100g,1.23  0.02,1.57  0.03,0.829  0.01,2.07  0.05,ICP-AES
13,,Essential nutrient,Molybdenum,g/100g,16.9  0.34,22.4  0.54,18.3  0.51,24.4  0.49,ICP-MS
14,,,Nickel,g/100 g,15.5  0.39,11.4  0.32,8.82  0.18,8.93  0.29,ICP-MS
15,,,Selenium,g/100 g,1.43  0.07,3.85  0.21,<1.33,2.06  0.10,ICP-MS
16,,,Silicon,g/100 g,1.91  0.10,2.69  0.20,2.66  0.20,<2.05,ICP-OES
17,,,Zinco,mg/100 g,0.576  0.05,1.57  0.12,0.575 0.05,1.39  0.15,MAS: Zincon
18,,,Aluminum,g/100 g,55916,921  27,647  23,48715,ICP-AES
19,,,Boron,g/100 g,485 13,410  12,39914,371 15,ICP-AES
20,,Non-nutritious,Silver,g/100 g,1.94  0.15,3.42  0.20,1.78  0.14,3.10  0.22,ICP-MS
21,,,Strontium,mg/100 g,1.64  0.04,2.34  0.07,0.98  0.05,0.89  0.04,ICP-MS
22,,,Tin,g/100 g,3.24  0.06,2.44  0.05,2.23  0.05,1.71  0.04,ICP-MS
23,,,Antimony,g/100 g,<0.60,7.28  0.30,0.66  0.03,3.15  0.15,ICP-MS
24,,,Arsenic,g/100 g,2.41  0.12,3.68  0.15,1.70  0.06,2.160.08,ICP-MS
25,,,Barium,mg/100 g,10.6  0.42,3.65  0.18,1.08 0.03,1.11 0.06,ICP-AES
26,,,Beryllium,g/100 g,<0.600,<0.710,<0.660,<0.680,ICP-MS
27,,Toxic,Cadmium,g/100 g,22.7  0.70,27.90.60,23.10.58,31.3  0.45,ICP-MS
28,,,Lead,g/100 g,17.0  0.51,13.10.40,16.4  0.45,23.9  0.29,ICP-MS
29,,,Lithium,g/100 g,246  12,207  9.5,179 10,45.7  3.1,ICP-MS
30,,,Thallium,g/100 g,<0.600,<0.710,<0.660,<0.680,ICP-MS
31,,,Vanadium,g/100 g,7.79  0.54,11.5  0.92,7.71  0.7,9.60  0.60,ICP-MS
