,0,1,2,3,4,5,6,7
0,,,TABLE 1-Continued,,TABLE 1-Continued,,,
1,,,,,Conc (my/l00g)ab,,,
2,,,AA,,DHAA,DHAA,DHAA,TOTAL
3,VEGETABLES (continued),VEGETABLES (continued),,,,,,
4,Potato w/o skin,Potato w/o skin,,,,,,11+0
5,raw,,8.0+0.0,8.0+0.0,1.30.6,3.0+0.0,3.0+0.0,11+0
6,mashed,mashed,5.0+0.0,5.0+0.0,1.30.6,1.30.6,,61
7,Potato Chips,Potato Chips,,,,,,
8,Brand #1,Brand #1,69.0+9.0,69.0+9.0,5.0+1.0,5.0+1.0,,74+1
9,,#2,60.03.0,60.03.0,7.0+1.0,7.0+1.0,,673
10,,#3,69.0+2.0,69.0+2.0,8.0+1.0,8.0+1.0,8.0+1.0,672
11,"Potato,french fried","Potato,french fried",,,,,,
12,"frozen,uncooked","frozen,uncooked",11.0+1.0,11.0+1.0,2.0+0.0,2.0+0.0,2.0+0.0,171
13,baked,,11.3+0.6,11.3+0.6,6.00.0,6.00.0,,171
14,fast food,fast food,14.3+0.6,14.3+0.6,9.0+0.0,9.0+0.0,9.0+0.0,23+1
15,Spinach,,,,,,,
16,"fresh,raw","fresh,raw",52.4+2.5,52.4+2.5,,,,52+3
17,boiled,boiled,19.6+1.0,19.6+1.0,,,,201
18,microwaved(4min),microwaved(4min),48.33.7,48.33.7,5.80.6,5.80.6,,544
19,"Spinach,frozen","Spinach,frozen",,,,,,
20,raw,,22,,,3,,25
21,boiled,boiled,16,13.6+5.7,,3,,141
22,raw,,16,,,3,,19
23,boiled,boiled,12.0+0.0,12.0+0.0,,,,12+0
24,Spaghetti Sauce,Spaghetti Sauce,,,,,,
25,"commercial,raw","commercial,raw",5,,,,,5
26,homemade w/meat,homemade w/meat,,-,4.0,4.0,4.0,4
27,Tomato,,,,,,,
28,fresh,,10.5+0.6,10.5+0.6,3.0+0.0,3.0+0.0,3.0+0.0,141
29,salad bar,salad bar,11.0+0.0,11.0+0.0,7.6+0.6,7.6+0.6,7.6+0.6,191
30,Orange,,,,,,,
31,fast food,fast food,32.6+2.1,32.6+2.1,8.7+0.6,8.7+0.6,,41+2
32,"frozen,reconstituted","frozen,reconstituted",40.0+0.0,40.0+0.0,2.0+0.0,2.0+0.0,,420
33,"frozen,reconstituted","frozen,reconstituted",33.0+1.0,33.0+1.0,4.30.6,4.30.6,4.30.6,371
34,Tomato,,12.7+1.5,12.7+1.5,2.7+1.2,2.7+1.2,2.7+1.2,162
35,Hi-C,,28.5+3.5,28.5+3.5,1.30.6,1.30.6,,304
36,Tang,,57.3+0.6,57.3+0.6,2.0+1.0,2.0+1.0,2.0+1.0,59+1
37,Apple,,,,,,-,<1
38,FRUITS,,,,,,,
39,Banana,,15.3+2.5,15.3+2.5,3.30.6,3.30.6,3.30.6,193
40,Cantaloupe,Cantaloupe,,,,,,
41,fresh,,31.3+0.6,,3.0+0.0,3.0+0.0,3.0+0.0,341
42,salad bar,salad bar,26.30.6,26.30.6,2.30.6,2.30.6,2.30.6,281
43,Grapefruit,Grapefruit,,,,,,
44,fresh,,21.3+0.6,21.3+0.6,2.3+0.6,2.3+0.6,,24+1
45,Orange,,,,,,,
46,Florida,Florida,54.7+2.5,54.7+2.5,8.3+1.2,8.3+1.2,,63+3
47,California Navel,California Navel,75.04.5,75.04.5,8.2+1.6,8.2+1.6,8.2+1.6,83 5
