,0,1,2,3,4,5,6,7,8
0,,,cultivation system,raspberry cultivars,,,,p-value,
1,examined,organic raspberry,conventional raspberry,'Laszka' cv.,Glen Ample cv.,'Glen Fine',Tulameen' cv.,cultivation,cultivar
2,compounds,n=36,n=21,n=21,n=18,cv.n=6,n=12,system,
3,dry matter,15.9  0.4A,13.7  0.3B,15.7 0.4ab,13.7  0.4c,13.80.1cb,16.8  0.8a,0.0002,0.0006
4,Vitamin C,33.7  1.8B,40.5  2.6A,36.3  3.0a,34.5  2.1a,28.3  2.7a,42.5  2.8a,0.0317,N.S.
5,DHA,29.2  1.6B,35.8  2.4A,31.6  2.7a,30.4  2.0a,24.6  2.3a,37.1  2.8a,0.0261,N.S.
6,L-ASC,4.5  0.3A,4.7  0.3A,4.7  0.4a,4.2  0.3a,3.7  0.5a,5.4  0.3a,N.S.,N.S.
7,total organic acids,165010A,15706A,1720  6b,154010c,174094ab,151051c,N.S.,0.0049
8,malic acid,44.2  2.6A,46.1  1.6A,44.4  3.4a,47.4  2.7a,54.1  3.1a,37.6  2.2a,N.S.,N.S.
9,citric acid,1610  9A,15206A,16805b,1490  8a,1680  92ab,1470  52a,N.S.,0.0048
10,total sugars,10.0  0.3A,9.2  0.3A,9.6  0.3a,10.0  0.3a,9.0  0.2a,9.90  0.7a,N.S.,N.S.
11,fructose,5.3  0.2A,4.9  0.1A,5.3  0.2a,5.0  0.2a,4.9  0.1a,5.3  0.3a,N.S.,N.S.
12,glucose,2.4  0.1A,2.4  0.2A,2.3  0.2a,2.6  0.2a,2.5  0.2a,2.2  0.1a,N.S.,N.S.
13,sucrose,2.3  0.3A,1.9  0.1A,1.9  0.3a,2.5  0.3a,1.6  0.3a,2.3  0.4a,N.S.,N.S.
