,0,1,2,3,4,5
0,Phenolic compound,Period,Mean',SD,Min,Max
1,Sinapyl aldehyde,0%,12.73a,8.65,<1.42,28.11
2,,25%,10.03a.b,8.98,<1.42,25.20
3,,50%,"8.29a,b",8.33,<1.42,22.64
4,,75%,5.90b,6.74,<1.42,21.42
5,,100%,5.29b,7.81,<1.42,28.11
6,,Average,8.32,8.43,<1.42,28.11
7,Syring aldehyde,0%,40.57a,12.21,<26.00,72.23
8,,25%,33.31b,9.33,<26.00,60.59
9,,50%,30.16b.c,5.50,<26.00,43.09
10,,75%,26.24c,1.19,<26.00,31.97
11,,100%,27.34c,4.95,<26.00,48.56
12,,Average,31.26,8.88,<26.00,72.23
13,Vanillin,0%,46.90a,19.43,<12.40,74.95
14,,25%,41.71a,15.20,<12.40,66.03
15,,50%,37.72a,13.10,<12.40,60.78
16,,75%,24.73b,13.08,<12.40,61.55
17,,100%,21.87b,15.46,<12.40,64.43
18,,Average,34.21,17.88,<12.40,74.95
