,0,1,2,3,4,5,6,7,8,9,10,11
0,Trait (g/100 g)b,Trait (g/100 g)b,Na,Math,LF,SEc,R2,SEcv,R2ev,SEnv,R2nv,RPDnv
1,Fatty acids,,513,SND1441,8,0.84,0.98,0.95,0.98,1.51,0.98,6.61
2,SFA,,494,SNV0011,6,1.44,0.89,1.52,0.88,1.51,0.88,2.92
3,,C4:0,472,SND2551,2,0.07,0.86,0.07,0.84,0.07,0.84,2.51
4,,C6:0,474,DET2551,2,0.07,0.78,0.07,0.76,0.07,0.76,2.06
5,,C8:0,477,NO0011,4,0.04,0.76,0.05,0.74,0.05,0.74,1.98
6,,C10:0,470,DET210101,2,0.10,0.77,0.11,0.76,0.11,0.76,2.04
7,,C12:0,472,NO0011,,0.14,0.76,0.14,0.73,0.23,0.41,1.30
8,,C14:0,476,DET210101,2,0.55,0.69,0.57,0.67,0.57,0.67,1.74
9,,C15:0,473,NO2551,4,0.03,0.83,0.04,0.80,0.04,0.79,2.17
10,,C16:0,463,SND0011,7,0.71,0.90,0.79,0.87,0.78,0.87,2.83
11,,C18:0,459,MSC2551,1,0.62,0.43,0.64,0.40,0.70,0.39,1.28
12,MUFA,,459,MSC2551,1,1.28,0.60,1.32,0.58,1.33,0.58,1.54
13,,C14:1,466,SND1441,4,0.04,0.73,0.05,0.69,0.05,0.69,1.79
14,,C16:1,482,DET2551,4,0.07,0.79,0.07,0.75,0.08,0.73,1.93
15,,C18:1 c,459,SND2551,1,0.12,0.52,0.12,0.49,0.12,0.49,1.40
16,,C18:1,483,DET1441,2,1.18,0.64,1.21,0.62,1.20,0.62,1.63
17,PUFA,,499,NO210101,2,0.20,0.60,0.20,0.57,0.20,0.57,1.53
18,-3,,492,DET210101,2,0.04,0.54,0.04,0.50,0.04,0.50,1.41
19,,C18:3,433,SND210101,1,0.02,0.68,0.02,0.67,0.02,0.66,1.71
20,,C18:4,421,NO2551,6,0.002,0.71,0.003,0.62,0.003,0.56,1.52
21,,C20:3,475,MSC1881,3,0.01,0.71,0.01,0.67,0.01,0.66,1.71
22,,C20:5,435,SND1441,7,0.004,0.57,0.004,0.44,0.004,0.33,1.23
23,,C22:6,462,SND1441,4,0.004,0.63,0.004,0.55,0.005,0.51,1.42
24,-6,,487,DET1881,22,0.17,0.52,0.17,0.50,0.17,0.49,1.40
25,,C18:2,489,MSC0011,22,0.16,0.52,0.16,0.49,0.16,0.49,1.40
26,,C18:2 t,270,SND2551,1,0.002,0.37,0.002,0.28,0.003,0.39,1.29
27,,C18:3,492,MSC210101,4,0.003,0.56,0.003,0.46,0.004,0.35,1.24
28,,C20:2,507,MSC1441,3,0.004,0.48,0.004,0.39,0.004,0.33,1.22
29,,C20:3,501,SND210101,2,0.005,0.68,0.01,0.64,0.01,0.63,1.62
30,,C20:4,215,MSC2551,1,0.001,0.58,0.001,0.51,0.002,0.38,1.27
31,,C22:2,202,MSC0011,9,0.002,0.65,0.002,0.47,0.003,0.23,1.15
