,0,1,2
0,Parameter,Mistol,Chanar
1,Fatty acids (%),,
2,C16:0 (palmitic),11.220.12,9.19  0.14
3,C16:1(palmitoleic),0.100.01,Tr
4,C18:0 (stearic),7.650.06,4.760.04
5,C18:1 (oleic),44.89  0.01,35.920.42
6,C18:2(linoleic,21.83  0.06,46.450.86
7,C18:3 (linolenic,11.78 0.01,Tr
8,ESFA,18.87 0.06,13.95  0.18
9,EMUFA,44.99 0.01,35.93  0.42
10,EPUFA,33.61  0.05,46.46  0.86
11,Total tocopherols (mg/kg oil),827.1811.76,278.72  20.52
12,-Tocopherol,37.99  0.70,173.82  13.63
13,-Tocopherol,789.1912.45,104.90  6.89
