,0,1,2,3,4,5,6,7,8
0,Sample,ORAC Storage time,,,,TEAC Storage time,,,
1,,0 days,45 days,90 days,135 days,0 days,45 days,90 days,135 days
2,Fb,9299539,7254  225,411672,9607  256,5756 185,5789  168,5608  346,6072 348
3,FbFe,9087 1198,7340 140,3402  996,7725  107,4942  425,5044 273,4807 969,5737 237
4,FbZn,9564  8,8308 511,4731 29,9128 1165,5748  371,5633  326,5376 445,6239  313
5,FbFeZn,"10,025  677",7072  498,6418 314,8467 97,5831  377,5519161,4648  743,6242  51
6,FbM,6617  832,7285  256,6396  276,9390 614,5314  1498,5673  95,4610 678,6086  644
7,FbFeM,6211  796,7912  1279,5235  398,8258  1160,3567 461,5040  536,4590 23,4323  25
8,FbZnM,4896 319,6913  598,7064  434,"10,506  1675",4064  1724,5061 73,4477 539,5827 436
9,FbFeZnM,4956610,6816 657,6380 206,9454  1225,4224  912,4740 397,4821 586,4743  1344
