,0,1,2,3,4
0,Compound Number,Retention Time (min),m/z[M-H]aor,SRM Transition: m/z < Fragment and Detected Fragments c,Tentative Identification
1,,,[M+H]+b,,
2,45,9.27,951,"SRM 951 > 301,257,229","Geraniin isomer m, -"
3,,,,"MS2 [951]: 783, 908, 301, 275",
4,53,10.56,933,"SRM 933 >301,257,229",Castalagin isomer
5,,,,"MS2[933]:481,725,451,853,351,304",
6,64,11.59,933,"SRM 933 >301,257,229",Castalagin isomer
7,,,,"MS2[933]:451,301,481,631,725,351",
8,76,13.63,433,"SRM 433 >301,257,229",Ellagic acid-O-pentoside 
9,,,,"MS2 [433]: 300, 271, 433, 179, 229",
10,Flavanones a,,,,
11,56,10.83,433,"SRM 433 >271,151","Naringenin-O-hexoside d, 1"
12,,,433,"MS2 [433]: 271, 151, 93, 119, 265,107",
13,61,11.26,433,"SRM 433 >271,151","Naringenin-O-hexoside d, 1"
14,,,,"MS2[433]:271,151,227,119,213",
15,63,11.32,433,"SRM 433> 271,151","Naringenin-O-hexoside d, 1"
16,,,,"MS2 [433]: 271, 151, 119,93, 107,265",
17,69,12.37,433,"SRM 433 >271,151",Naringenin-O-hexoside d
18,,,,"MS2[433]:271,151,391,119,161",
19,Flavonols a,,615,,
20,68,12.17,615,"SRM 615>301,179,151","Quercetin-galloyl-hexoside h, I, o"
21,,,,"MS2 [615]: 463,301, 169,195,271",
22,,,,"MS3 [615-301]:151,179,167,139",
23,70,12.40,463,"SRM 615 > 301,179,151","Quercetin-3-O-galactoside h, o"
24,,,,"MS2 [463]: 301,151, 179,191,271",
25,71,12.54,463,"SRM 615 > 301,179,151","Quercetin-3--D-glucoside d. h, o"
26,,,,"MS2 [463]: 301,151,179,255,313",
27,72,12.85,477,"SRM 615>301,179,151","Quercetin-glucuronide h, ."
28,,14.31,,"MS2 [477]: 301,151,179,121,281",
29,80,14.31,433,"SRM 615 > 301,179,151","Quercetin-O-pentoside h, I, o"
30,,,,"MS2[433]:301,179,151,255,229",
31,86,14.80,463,"SRM 615> 301,179,151","Quercetin-O-hexoside h, o"
32,,,,"MS2[463]:301,179,151,315,370",
33,90,15.89,585,"SRM 615> 301,179,151","Quercetin-(galloyl-O-pentoside) h, o"
34,,15.89,,"MS2 [585]: 301,195,165,359,507",
35,95,,,"MS3 [585- 301]: 151,167,179,139",
36,95,17.42,609,"SRM 615 >301,179,151","Quercetin-deoxyhexoside-hexoside h, I, o"
37,,,,"MS2 [609]:463,301,565",
38,,,,"MS[609301]:151,179,109,69",
39,96,17.92,609,"SRM 615>301,179,151","Quercetin-deoxyhexoside-hexoside h, I, o."
40,,,,"MS2[609]:463,301,425,408,118",
41,,,,"MS[609301]:151,165,179,109",
42,98,18.66,301,"SRM 615>301,179,151","Quercetin d, h, I, n, o"
43,,,,"MS2[301]:151,107,121,179",
44,99,18.70,615,"SRM 615> 301,179,151",Quercetin-(galloyl-O-hexoside)
45,,,,"MS2 [615]: 301, 169, 207, 313, 217",
46,,,,"MS[615-301]:151,193,121,179",
47,103,20.01,615,"SRM 615>301,179,151",Quercetin-(galloyl-O-hexoside)1
48,,,,"MS2[615]:313,327,169,125",
49,,,,"MS3[615301]:151,109,121,179",
50,105,21.77,315,"SRM 615 >301,179,151","Isorhamnetin d, 1"
51,,,,"MS[315]:301,151,136,163,201",
52,Monomeric flavanols a,,,,
53,7,4.54,305,SRM 305> 125,"Gallocatechin h, i, .-"
54,,,,"MS2 [305]:125, 139,167,165,123",
55,16,6.04,305,SRM 305> 125,"Epigallocatechin h, i, o"
56,,,,"MS2 [[305]: 125,167,139,175,179",
57,21,.6.68,289,SRM 289 > 125,"Catechin d, h, i, n, o"
58,,.6.68,,"Ms2 [289]: 109, 123, 125, 151, 137",
59,37,7.87,289,SRM 289> 125,"Epicatechin d, h, i, n, o"
60,,,,"MS[289]:109,123,125,151,137",
61,48,9.76,457,"SRM 457 > 289,169,125","Gallocatechin-gallate h, i, o"
62,,,,"MS2[457]:169,125,187,250,305",
63,66,11.91,441,"SRM 441 >289,169,125","Epicatechin-gallate h, i, o"
64,,,,"Ms2 [441]: 169, 289, 245, 193, 152",
65,"Proanthocyanidins a, k",,,,
66,6,4.41,593,"SRM 593 >305,289,125","PAC B-Type (E)C-(E)GC h, 1, o"
67,13,5.40,593,"SRM 593 >305,289,125","PAC B-Type (E)GC-(E)C h, I, o"
68,,,,"MS2[593]:305,125,405,423",
69,15,6.00,593,"SRM 593 > 305,289,125","PAC B-Type (E)C-(E)GC , I, "
70,,,,"MS2 [593]: 289, 305, 125, 425, 407",
71,17,6.15,609,"SRM 609>305,289,125","PAC B-Type (E)GC-(E)GC h, 1, o"
72,,,,"MS[609]:305,201,493,271,529",
