,0,1,2,3,4,5,6,7,8
0,Isothiocyanates Treatments,Isothiocyanates Treatments,,Mean % contribution of ITCs in different plant parts (n=3,,,,,P value 5% LSD
1,,,Root,Petiole,Rhizome,,Petiole,Leaf,
2,,,,Vascular,Epidermis,Vascular,,,
3,,,,+ pith,+cortex,+ pith,,,
4,Allyl ITC,Flowering,94.1a,,93.5a,94.3a,93.5a,93.3a,"0.001,1.1"
5,,Non-flowering 92.2b,Non-flowering 92.2b,,92.7a,92.7b,89.5b,90.1b,
6,3-Butenyl ITC,Flowering,2.6a,,2.6a,2.6a,2.2a,2.4a,"0.032, 0.39"
7,,Non-flowering,2.1b,,2.0b,2.2b,2.3a,2.5a,
8,4-Pentenyl ITC Flowering,4-Pentenyl ITC Flowering,1.9,,2.4,1.8,2.9,2.9,"0.644, NS"
9,,Non-flowering,2.9,,2.7,2.4,3.7,3.9,
10,5-Hexenyl ITC Flowering,5-Hexenyl ITC Flowering,0.4,,0.5,0.4,0.7,0.6,"0.196,NS"
11,,Non-flowering,0.5,,0.5,0.4,1.1,0.8,
12,iso-Propyl ITC Flowering,iso-Propyl ITC Flowering,0.2a,,0.2a,0.2a,0.1a,0.2a,"0.020, 0.25"
13,,Non-flowering,0.8b,,0.6b,0.7b,1.1b,0.8b,
14,sec-Butyl ITC,Flowering,0.6,,0.6,0.6,0.4,0.5,"0.052, NS"
15,,Non-flowering,1.2,,1.1,1.3,1.8,1.5,
16,iso-Butyl ITC,Flowering,0.2a,,0.2a,0.2a,0.0a,0.2a,"0.005, 0.12"
17,,Non-flowering,0.4b,,0.3a,0.3b,0.4b,0.4b,
18,% Dry matter,Flowering,14.3,,23.5,22.5,9.2,14.2,
19,,Non-flowering 13.4,Non-flowering 13.4,,20.8,19.4,6.8,13.6,
