,0,1,2,3,4,5,6,7,8,9
0,Food group,n,Cr,Ni,Co,Pb,Cd,n,Se,1
1,Cereal products,8,0.0210.007,0.140.027,0.0150.005,0.0090.002,0.024  0.003,4,0.0530.017,0.033  0.003
2,,,0.016-0.035,0.094-0.18,0.0090.023,0.008-0.012,0.021-0.031,,0.035-0.070,0.029-0.036
3,Pastries,8,0.079  0.028,0.28  0.096,0.024  0.004,0.0110.003,0.014 0.004,4,0.0146.5,0.0230.005
4,,,0.032-0.13,0.11-0.40,0.020-0.029,0.007-0.014,0.08-0.017,,0.0060.021,0.017-0.027
5,Meat products,8,0.0190.004,<0.017,<0.003,0.0040.001,0.0020.001,4,0.0710.002,0.068  0.027
6,,,0.012-0.026,<0.017-0.026,<0.003-0.005,<0.003-0.006,0.002-0.003,,0.069-0.074,0.045-0.106
7,Fish,8,0.0250.022,<0.021,0.0050.001,0.0060.003,0.0060.001,4,0.3200.071,0.845  0.143
8,,,0.011-0.074,<0.021-0.038,<0.003-0.006,<0.003-0.009,0.004-0.008,,0.278-0.426,0.741-1.054
9,Dairy products,8,<0.003,0.0160.017,0.0030.001,<0.002,<0.001,4,0.0190.004,0.244 0.016
10,,,<0.0030.003,<0.008-0.052,<0.002-0.005,,,,0.015-0.023,0.229-0.267
11,Eggs,8,<0.005,<0.018,0.004 0.003,<0.004,<0.002,4,0.204  0.031,0.410 0.175
12,,,,,<0.004-0.009,<0.0044,,,0.161-0.233,0.230-0.619
13,Fats,8,<0.009,<0.031,<0.006,<0.006,<0.003,4,0.0170.005,0.054 0.014
14,,,<0.009-0.027,,,,,,0.0120.024,0.036-0.067
15,"Vegetables,incl",8,<0.005,0.0180.010,0.0040.001,<0.003,0.0070.002,4,0.005  0.002,0.0210.015
16,root vegetables,,<0.005-0.006,<0.016-0.031,<0.003-0.006,<0.003-0.008,0.005-0.009,,<0.004-0.008,0.010-0.043
17,Fruit,8,0.0110.006,0.053  0.015,0.004  0.007,0.007  0.002,<0.001,4,<0.004,<0.010
18,,,0.0070.022,0.033-0.074,0.002-0.007,0.004-0.009,<0.001-0.001,,<0.004-0.005,
19,Potatoes,8,0.0050.005,0.0300.014,0.009 0.003,0.002  0.001,0.013  0.006,4,<0.004,0.013 0.007
20,,,<0.005-0.016,0.014-0.053,0.006-0.014,<0.002-0.004,0.0060.025,,<0.004-0.005,<0.01-0.021
21,Sugar and sweets,8,0.100.033,0.360.11,0.035  0.012,0.007 0.004,0.007  0.002,4,0.0190.007,0.189  0.043
22,,,0.0390.13,0.17-0.47,0.0180.051,<0.0060.013,0.003-0.012,,0.0130.028,0.1380.243
23,"Soft drinks,light",8,<0.001,<0.004,<0.001,<0.001,<0.0004,4,0.002  0.001,<0.010
24,beer,,<0.001-0.004,,,,,,0.0010.004,<0.010-0.011
25,Ice-cream,2,0.066  0.067,0.110.11,0.0110.012,0.006  0.006,0.002  0.002,1a,0.007,0.47
26,,,0.019-0.11,0.032-0.18,0.003-0.019,0.0020.010,<0.001-0.003,,,
27,Wine/spirits,9,0.0170.010,0.0190.010,0.0040.003,0.018 0.014,<0.001,1b,<0.002,0.010
28,,,<0.002-0.032,<0.008-0.034,<0.002-0.008,<0.002-0.039,,,,
