,0,1,2,3,4,5,6
0,Genotype,Moisture%,Total Protein %,Total Fat%,Ash%,Total Fiber %,Total Carbohydrat%
1,IPU02-43,12.1,25.7,1.2,2.5,13.9,57.3
2,U3108,10.9,25.7,1.3,3.7,13.6,56.9
3,WBU-108,11.2,25.7,1.1,3.3,13.4,58.6
4,Shekhar 2,10.9,28.9,1.4,3.2,13.3,58.3
5,MASH-1,11.6,25.9,1.3,2.8,14.0,57.2
6,IPU94-1,11.8,25.0,0.8,2.9,14.9,57.0
7,NO5-31,10.4,24.6,1.2,3.5,14.1,58.7
8,IPU99-43,11.8,26.1,0.9,3.4,14.2,57.2
9,IPU99-209,10.7,25.7,0.7,2.9,15.1,56.9
10,WBU137-2,11.1,22.2,1.1,2.7,13.8,57.7
11,UH85-5,11.4,27.0,0.8,2.9,13.9,58.0
12,PLU429,12.8,28.9,0.9,2.9,13.6,56.3
13,SPS28,11.8,29.2,0.9,3.0,13.9,57.8
14,IPU9979,11.7,22.4,1.2,2.7,13.2,58.4
15,UH-1,11.5,21.7,1.2,2.9,13.7,57.4
16,PU-30,12.3,23.5,1.4,2.7,14.4,55.7
17,VBN-7,11.4,24.4,1.4,2.9,13.6,57.5
18,LBG-787,11.0,20.4,1.0,2.7,13.9,57.0
19,IPU9612,12.0,25.7,1.4,2.8,14.1,57.7
20,Azad-1,11.1,26.1,1.1,2.8,13.9,58.3
21,Mean,11.5,25.3,1.1,3.0,13.9,57.5
22,Range,10.412.8,20.429.2,0.7-1.4,2.53.7,13.2-15.1,55.7-58.7
