,0,1,2,3,4,5,6,7
0,Cultivation practice,Days after,mg/100g,,,,,
1,,harvest,,,,,,
2,,,Harvest year 2008(early),Harvest year 2008(early),,Harvest year 2009 (late),Harvest year 2009 (late),
3,,,Narirutin,Hesperidin,Didymin,Narirutin,Hesperidin,Didymin
4,Conventional,4,1.110.11a,102  4.36b,18.4  6.48b,1.43  0.06a,1277.25b,35.0  2.46b
5,Organic,4,1.14 0.07a,13411.9a,27.8  2.87a,1.63  0.06a,150  8.27a,45.1  2.48a
6,Conventional,11,1.32  0.22a,9417.5b,16.77.10b,1.33  0.11a,12014.5b,35.5  6.26b
7,Organic,11,1.44  0.12a,155  8.66a,32.3  3.98a,1.33  0.11a,145  14.7a,43.6  4.06a
8,Conventional,18,1.07  0.08a,9016.0b,18.5  7.60b,1.43  0.23a,138 26.4b,40.1  7.64b
9,Organic,18,1.26  0.16a,130 19.4a,31.3  9.93a,1.310.30a,152  26.7a,46.8  7.34a
10,Conventional,25,0.97  0.19a,8227.9b,14.0  14.4b,1.370.17a,1518.77a,47.8  2.03b
11,Organic,25,1.01  0.22a,115  21.7a,27.8  9.71a,1.57  0.09a,148  9.77a,52.7 3.72a
