,0,1,2,3
0,,,Allium sativum linn. (garlic) naturally enriched with organic,"Rosell-Soto, E., Galanakis, C.M., Brncic, M., Orlien, V., Trujillo, F.J., Mawson R."
1,,,elenium compounds for nutritional supplementation. EP 1968620 A2,"Knoerzer, K.,Tiwari, B.K., Barba, F.J., 2015a. Clean recovery of antioxidant"
2,,,"a,T., Omer,E.LianfuZ.,2014. Separation and purification of alliinase and alliin","compounds from plant foods, by-products and algae assisted by ultrasounds"
3,,"om garlic (Allium sativum).J.Acad.Ind.Res.2,599-605.","om garlic (Allium sativum).J.Acad.Ind.Res.2,599-605.",processing. Modeling approaches to optimize processing conditions. Trends Food
4,,,"or,N.,Herng, H.J.,Samsudin S.J., Sufian S.,Uemura,Y.,2016. Quantification and","Technol.42(2,134-149"
5,,,"haracterization of allicin in garlic extract. J. Med. Bioeng.5, 24-27.","Rosell6-Soto, E., Koubaa, M., Moubarik, A., Lopes, R.P., Saraiva, J.A., Boussetta, N.,"
6,,,"n,K.G.,Guyer,D.2004.Supercritical fluid extraction of quercetin from onion skins","Grimi,N.,Barba,F.J.,2015b.Emerging opportunities for the effective valorizatio"
7,"Food Process Eng.27,17-28","Food Process Eng.27,17-28",,wastes and by-products generated during olive oil production process: non-
8,,,"T.,Rabinkov,A.,Peleg,E.,Rosenthal,T.,Mirelman,D.,Wilchek,M.,2004.",conventional methods for the recovery of high-added value compounds. Trends F
9,,,"llylmercaptocaptopril:a new antihypertensive drug.Am.J.Hypertens.17,71-73.","Sci. Technol. 45, 296-310."
10,,,"di,Y., Fathi, F., Zijoud, S.H., Froughi, S., Sardareh, H.M., Ghasemi, H.,2013. Effects","Rosello-Soto, E., Parniakov, O., Deng, Q., Patras, A., Koubaa, M., Grimi, N., Boussetta,"
11,,,garlic on serum lipid level and a number of effective hormones on lipid metabolism,"Tiwari, B.K., Vorobiev, E., Lebovka, N., Barba, F.J., 2016. Application of non"
12,,,"hyperglycemic and/or hyperlipidemic individuals.Cardiology 126,516.",conventional extraction methods: toward a sustainable and green production of
