,0,1,2,3,4,5,6,7,8,9
0,,Infant age (month),Infant age (month),,,,,,,
1,,0-1,1-2,2-3,3-4,45,5-6,6-7,7-8,8-9
2,EU basket,,,,,,,,,
3,Ca (mg/day,,,,,,,,,
4,Milk infant formula,331.2,382.9,414.0,403.6,493.1,332.4,199.4,199.4,199.4
5,Soy infant formula,459.8,531.7,574.8,560.4,428.1,288.6,173.2,173.2,173.2
6,Hypoallergenic infant formula,297.6,344.1,372.0,362.7,376.5,253.8,152.3,152.3,152.3
7,SFB,,,,,37.8,450.2,769.4,782.0,831.9
8,Cd (g/kg bw/week),,,,,,,,,
9,Milk infant formula,0.6,0.5,0.5,0.4,0.4,0.3,0.1,0.1,0.1
10,Soy infant formula,2.8,2.5,2.3,2.0,1.6,1.0,0.6,0.6,0.5
11,Hypoallergenic infant formula,0.7,0.7,0.6,0.5,0.4,0.2,0.1,0.1,0.1
12,SFB,,,,,0.6,3.2,4.9,4.7,4.6
13,Cu(mg/day),,,,,,,,,
14,Milk infant formula,0.2,0.3,0.3,0.3,0.3,0.2,0.1,0.1,0.1
15,Soy infant formula,0.3,0.4,0.4,0.4,0.3,0.2,0.1,0.1,0.1
16,Hypoallergenic infant formula,0.2,0.3,0.3,0.3,0.3,0.2,0.1,0.1,0.1
17,SFB,,,,,0.1,0.2,0.5,0.4,0.4
18,Fe(mg/day,,,,,,,,,
19,Milk infant formula,4.6,5.3,5.7,5.6,6.1,4.1,2.5,2.5,2.5
20,Soy infant formula,6.8,7.8,8.4,8.2,6.0,4.0,2.4,2.4,2.4
21,Hypoallergenic infant formula,4.5,5.2,5.6,5.4,5.3,3.5,2.1,2.1,2.1
22,SFB,,,,,5.4,9.6,11.8,12.9,12.4
23,Hg(g/kg bw/week,,,,,,,,,
24,Milk infant formula,<0.1,<0.1,<0.1,<0.1,10.2,6.4,3.6,3.5,3.4
25,Soy infant formula,<0.1,<0.1,<0.1,<0.1,2.6,1.6,0.9,0.9,0.9
26,Hypoallergenic infant formula,<0.1,<0.1,<0.1,<0.1,1.3,0.8,0.5,0.4,0.4
27,SFB,,,,,0.5,1.1,2.3,14.7,3.0
28,Mn(mg/day,,,,,,,,,
29,Milk infant formula,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0
30,Soy infant formula,0.3,0.4,0.4,0.4,0.3,0.2,0.1,0.1,0.1
31,Hypoallergenic infant formula,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
32,SFB,,,,,0.3,1.2,1.9,1.8,1.9
33,Ni (mg/kg bw/day),,,,,,,,,
34,Milk infant formula,<0.01,<0.01,<0.01,<0.01,0.00,0.00,0.00,0.00,0.00
35,Soy infant formula,<0.01,<0.01,<0.01,<0.01,0.02,0.01,0.01,0.01,0.01
36,Hypoallergenic infant formula,<0.01,<0.01,<0.01,<0.01,0.00,0.00,0.00,0.00,0.00
37,SFB,,,,,<0.01,0.01,0.01,0.01,0.01
38,Pb(g/kg bw/week,,,,,,,,,
39,Milk infant formula,1.4,1.3,1.2,1.0,3.9,2.5,1.4,1.4,1.3
40,Soy infant formula,5.4,4.9,4.5,3.9,1.8,1.1,0.6,0.6,0.6
41,Hypoallergenic infant formula,2.3,2.1,1.9,1.7,0.8,0.5,0.3,0.3,0.3
42,SFB,,,,,1.6,3.3,4.2,8.5,5.5
43,Se(g/day,,,,,,,,,
44,Milk infant formula,8.1,9.4,10.2,9.9,45.4,30.6,18.4,18.4,18.4
45,Soy infant formula,11.5,13.3,14.4,14.0,19.8,13.3,8.0,8.0,8.0
46,Hypoallergenic infant formula,7.1,8.2,8.9,8.6,36.5,24.6,14.8,14.8,14.8
47,SFB,,,,,16.3,80.3,93.7,91.9,102.4
48,Zn(mg/day),,,,,,,,,
49,Milk infant formula,3.2,3.6,4.0,3.8,4.1,2.8,1.7,1.7,1.7
50,Soy infant formula,4.0,4.6,5.0,4.9,4.2,2.9,1.7,1.7,1.7
51,Hypoallergenic infant formula,3.5,4.0,4.3,4.2,3.6,2.5,1.5,1.5,1.5
52,SFB,,,,,0.6,1.9,3.4,3.2,3.3
53,National basket from Italy,,,,,,,,,
54,Cd (g/kg bw/week),,,,,,,,,
55,Milk infant formula,1.0,0.9,0.8,0.7,0.5,0.3,0.2,0.2,0.2
56,Soy infant formula,3.2,2.9,2.7,2.3,1.5,2.0,2.7,2.6,2.6
57,Hypoallergenic infant formula,0.7,0.6,0.5,0.5,0.6,0.0,0.0,0.0,0.0
58,SFB,,,,,2.1,,,,
