,0,1,2,3,4,5,6,7,8,9,10
0,Fattyacids,Free,,,,Total,,,,,
1,,Fruit,Root,Stem,Leaf,Fruit,Root,,Stem,Leaf,
2,C10,0.59 0.11a,0.08  0.02a,0.870.06 a,0.010.01a,0.570.20a,3.71  1.42a,3.71  1.42a,0,,0
3,C11,0,0,0.010.01b,0.03  0.01a,29.94  16.10a,0.56  0.04a,0.56  0.04a,19.71 10.74a,,0
4,C12,0.01  0.01a,0,0,,0.03 0.01a,0.32  0.10b,0.32  0.10b,5.33  3.29a,4.48  1.33a,4.48  1.33a
5,,,,,,,,,,,
6,C13,1.210.01a,0,0.06  0.01b,0.38  0.08b,21.22  10.95a,2.87  0.28a,2.87  0.28a,1.89  0.48a,1.33  0.09a,1.33  0.09a
7,C18:3,0.03 0.01a,0.110.03a,0.08  0.03a,0.56  0.01a,8.61  3.26a,0.22  0.06c,0.22  0.06c,69.83  9.15a,10.044.55a,10.044.55a
8,C22:6,0.10  0.01a,0,0.25  0.02a,1.05  0.02a,0.280.12a,4.09  1.62a,4.09  1.62a,0.390.11a,1.35  0.06b,1.35  0.06b
9,C14,0,0.40  0.04a,0,0,0,5.58  3.00a,5.58  3.00a,0,0.020.01c,0.020.01c
10,C20:4,0,0.070.01a,0.06 0.01b,0.06  0.02a,0,,0,0.70 0.03a,,0
11,C18:2,0,0,0.76 0.11a,0.29  0.03a,1.00 0.08a,2.78  1.22a,2.78  1.22a,167.07 68.72a,8.78  0.79b,8.78  0.79b
12,C15,0.44  0.04b,0.06  0.02a,0.01 0.01b,0.02 0.01c,0,,0,0,,0
13,C16,0.32  0.02a,0,0.95  0.01a,1.150.01a,2.68  0.66c,12.54  8.24a,12.54  8.24a,94.87  22.43a,30.46  11.22a,30.46  11.22a
14,C18:1,0.060.01a,0,0.03  0.02b,0.14  0.02a,0.05  0.02a,0.32 0.01b,0.32 0.01b,52.55  32.56a,3.35  0.68a,3.35  0.68a
15,C17,0,0,0.010.01a,0.010.01b,0,0.04 0.02a,0.04 0.02a,0.130.01a,,0
16,C18,1.180.04a,0,0.15  0.04a,0.40  0.20a,1.50 0.42a,7.09  1.66a,7.09  1.66a,27.95  8.69a,4.93  2.01a,4.93  2.01a
17,C19,0,0,0,0,1.62  0.88a,0.21  0.09a,0.21  0.09a,22.81  0.09a,3.04  0.45a,3.04  0.45a
18,C20,0.01  0.01a,0,0.02  0.01a,0.03 0.01b,0.010.01a,0.860.32a,0.860.32a,0,,0
19,C21,0,0,0.010.01a,0.010.01a,0.160.05b,,0,0,,0
20,C22,0,0,0.110.03a,0.09  0.02a,0.63  0.08a,2.09  0.42a,2.09  0.42a,20.93  16.53a,4.74  1.06a,4.74  1.06a
