,0,1,2,3,4,5,6,7
0,,,Englysta,Lanzab,Mongeauc,Mongeauc,Vidal-Valverded,Sou
1,Fruit,,NSP,,TDF,NSP,NDF+,TD
2,Apples,,2.0,2.5,1.8,1.7,,2.
3,,no skin,1.6,2.1,,,1.6,2.
4,apricots,apricots,2.3,1.7,,,1.7,2.0
5,avocado pears,avocado pears,4.4,,,,,3.3
6,bananas,bananas,1.1,2.1,2.0,1.0,1.6,2.0
7,cherries,cherries,1.2,1.2,1.6,1.3,0.9,1.9
8,figs,,2.8,,,,2.4,2.0
9,grapefruit,grapefruit,1.3,1.3,1.6,1.3,1.2,0.
10,grapes (white),grapes (white),0.7,,,,,
11,grapes (black),grapes (black),0.6,1.3,1.6,0.6,0.5,1.0
12,kiwi fruit,kiwi fruit,1.7,,,,,3.9
13,mandarins,mandarins,,,,,0.9,
14,"medlar, japanese","medlar, japanese",,,,,1.6,
15,"melon,honeydew","melon,honeydew",0.5,,0.9,0.8,0.6,1.
16,"melon,water","melon,water",0.3,0.3,,,0.3,0.2
17,nectarines,nectarines,1.2,,,,,
18,oranges,oranges,2.1,2.0,1.7,1.8,1.1,2.2
19,peaches,peaches,1.5,2.1,2.3,1.9,,1.7
20,,no skin,,1.4,,,1.2,0.8
21,pears,,2.2,2.8,,,,2.8
22,,no skin,1.7,2.3,2.2,1.7,2.4,
23,pineapple,pineapple,1.2,1.4,,,1.5,1.4
24,plums,,1.7,1.7,1.4,1.1,1.6,1.
25,pomegranate,pomegranate,3.4,,,,,3.1
26,strawberries,strawberries,1.4,2.0,1.6,1.0,1.6,2.0
