,0,1,2,3,4
0,Analysis,Age,,,
1,,18 months,24 months,25 months,30 months
2,Whole weight,7.69 ,11.99,13.804.55a,15.67
3,(kg),1.78b,1.03ab,,2.00a
4,Moisture (%),80.26,80.93,76.871.25b,77.34
5,,0.42a,1.41a,,1.12b
6,Ashes (%),0.67 ,0.700.05b,0.850.07,0.78
7,,0.02b,,,0.03a
8,Protein (%),14.26 ,13.52,18.531.46,18.11
9,,0.51b,1.20b,,0.66a
10,Lipids (%),1.16,1.18,2.190.86a,0.69 
11,,0.24bc,0.11ab,,0.14c
12,Carbohydrates,3.59,3.42  0.91a,1.96  1.30b,3.41 
13,(%),0.55a,,,1.25a
14,Caloric value,81.57,81.74,100.27 ,91.29 
15,(kcal),3.71c,5.33c,11.91a,2.40b
