,0,1,2
0,Fruit,Enzymatic Method,Non-Enzymatic Method
1,Barakawai,9.880.49,10.050.16
2,Barhi,5.430.14,5.460.08
3,Bouman,8.180.21,8.34 0.13
4,Dabbas,9.890.01,9.26  0.14
5,Fardh,10.610.14,12.23  0.22
6,Gundella,13.590.15,12.430.16
7,Khalas,8.870.22,8.590.28
8,Lulu,7.950.08,7.210.45
9,Neghal,9.030.55,9.031.70
10,Reziz,8.310.10,7.79  0.23
11,Segae,8.730.12,8.960.04
12,Shishi,7.420.06,8.970.13
13,Fig.1,9.530.15,10.430.25
14,Fig.2,9.47  0.06,10.700.26
15,Raisin 1,1.60 0.20,2.57 0.12
16,Raisin 2,1.67 0.15,2.43  0.25
