,0,1,2,3,4,5,6,7,8,9,10
0,Nutrient,Type,Part,N,,Unit (per 100 g as assayed),LS Mean^,SEM,Degrees of Freedom,Lower CLB,Upper CLB
1,Vitamin D3,Dried,Whole,17,g,g,7.6,1.8,9,4.4,13.0
2,Vitamin D3,Liquid,Whole,14,g,g,1.9,0.5,10,1.1,3.2
3,Vitamin D3,Dried,Yolk,17,g,g,12.2,2.9,9,7.1,21.0
4,Vitamin D3,Liquid,Yolk,14,g,g,4.8,1.2,10,2.8,8.2
5,Vitamin D3,Dried,White,15,g,g,ND,-,-,-,-
6,Vitamin Ds,Liquid,White,16,g,g,ND,-,,-,
7,25(OH)D3,Dried,Whole,17,g,g,1.6,0.2,8,1.3,2.0
8,25(OH)D3,Liquid,Yolk,14,g,g,0.6,0.1,9,0.5,0.7
9,25(OH)D3,Dried,Yolk,17,g,g,1.5,0.2,8,1.2,3.2
10,25(OH)D3,Liquid,Yolk,14,g,g,1.5,0.1,8,1.2,1.9
11,25(OH)D3,Dried,White,15,g,g,ND,-,,,
12,,,,,,,,,,,
13,25(OH)D3,Liquid,White,16,g,g,ND,-,-,-,
14,Iodine,Dried,Whole,14,g,g,269,23.4,6,215,330
15,Iodine,Liquid,Whole,14,g,,339,12.2,6,44,104
16,Iodine,Dried,Yolk,16,g,g,339,28,6,274,412
17,Iodine,Liquid,Yolk,14,g,g,172,20,6,126,224
18,Iodine,Dried,White,16,g,g,33,4.7,6,22.7,46
19,Iodine,Liquid,White,16,g,g,ND,,-,,1
20,Moisture,Dried,Whole,17,g,,4.1,0.2,21,3.6,4.5
21,Moisture,Liquid,Whole,17,g,,75.4,0.2,27,75.0,75.9
22,Moisture,Dried,Yolk,17,g,,3.6,0.2,21,3.2,4.1
23,Moisture,Liquid,Yolk,15,g,,56.1,0.2,25,55.7,56.6
24,Moisture,Dried,White,15,g,,7.9,0.2,25,7.5,8.4
25,Moisture,Liquid,White,16,g,,88.4,0.2,23,87.8,88.8
