,0,1,2,3,4,5,6,7,8,9,10,11
0,Element,Types,Extra virgin olive oil,,,,,,,,,
1,,Location,Sicily,Italy,Italy,Italy,Italy,"Pomezia,","Tuscany,",Italy,Greece,Spain
2,,,,,,,,Italy,Italy,,,
3,,Sample no.,08EVO,12EVO,19EVO,20EVO,26EVO,30EVO,31EVO,32EVO,09EVO,02EVO
4,,Grade,,Cold,Cold,Cold,,Cold,,Cold,,
5,,,,pressed,pressed,pressed,,pressed,,pressed,,
6,,Detection,(mg/kg),(mg/kg),(mg/kg),(mg/kg),(mg/kg),(mg/kg),(mg/kg),(mg/kg),(mg/kg),(mg/kg)
7,,limit,,,,,,,,,,
8,,(mg/kg),,,,,,,,,,
9,K,0.1,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL
10,Na,0.07,0.33,0.38,0.61,0.69,1.16,0.36,0.33,0.89,1.32,1.06
11,Mn,0.3,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL
12,Al,0.007,0.668,0.605,0.847,0.967,0.199,0.329,0.114,3.71,0.448,0.219
13,V,0.0001,0.0002,0.0004,0.0002,0.0008,0.0052,0.0001,BDL,0.0016,0.0003,0.0004
14,Cr.,0.0001,0.0022,0.0025,0.0022,0.0033,0.0047,0.132,0.0013,0.0048,0.0034,0.004
15,Fe,0.0007,0.0291,0.0905,0.0527,0.0823,0.309,0.132,0.0206,0.141,0.0551,0.0678
16,Co,0.00007,0.00012,0.00012,0.00024,0.00026,0.00008,BDL,BDL,0.00018,0.00009,0.00012
17,Ni,0.001,0.002,0.002,0.004,0.003,BDL,BDL,BDL,0.006,0.002,0.002
18,Cu,0.0001,0.0884,0.0763,0.107,0.0696,0.184,0.0447,0.0125,0.0217,0.0774,0.004
19,Rb,0.0001,0.0085,0.0077,BDLO,BDL,BDL,0.0055,0.0017,0.0435,0.0086,BDL
20,Mo,0.00006,BDL,BDL,0.00033,0.00019,0.00111,BDL,BDL,0.00047,0.00010,0.00066
21,Mo,0.0006,BDL,BDL,BDL,BDL,BDL,BDL,BDL,0.0005,0.0006,0.0006
22,Ba,0.007,BDL,BDL,BDL,BDL,BDL,BDL,BDL,0.018,BDL,BDL
23,Pb,0.0001,BDL,0.0002,BDL,BDL,BDL,BDL,BDL,0.00198,BDL,0.0003
24,Pb,0.000007,0.000627,0.000948,0.000917,0.00119,0.00107,0.00166,0.000159,0.00198,0.00123,0.0015
25,U,0.000007,0.000027,0.000581,0.000956,0.000083,0.000655,0.000460,0.000013,0.000276,0.000065,0.000119
26,532,0.07,0.85,1.45,1.19,0.59,0.91,1.39,0.89,0.71,0.84,1.01
27,532,0.07,0.65,1.45,1.19,0.59,0.91,0.5,0.89,0.71,1,0.482
28,532,0.007,0.106,0.265,0.286,0.178,0.978,0.357,0.072,0.295,0.211,0.23
29,Si,0.01,0.29,0.32,0.09,0.17,0.09,0.24,0.67,0.58,0.12,0.23
30,Ti,0.0007,0.0156,0.0208,BDL,BDL,0.0222,0.0109,BDL,BDL,BDL,0.0171
31,Sc,0.00008,BDL,0.00017,0.00028,0.00012,0.00056,0.00025,BDL,0.00025,BDL,0.00033
32,Element,Types,Extra virgin olive oil,,,,,,,,,
33,,Location,Spain,Spain, Portugal,California,California,Australia,(Africa),Unknown,Unknown,Unknown
34,,Sample no.,04EVO,11EVO,05EVO,03EVO,13EVO,10EVO,06EVO,07EVO,14EVO,25EVO
35,,Grade,,,,,Cold,,,,,
36,,,,,,,pressed,,,,,
37,,limit,(mg/kg),(mg/kg),(mg/kg),(mg/kg),(mg/kg),(mg/kg),(mg/kg),(mg/kg),(mg/kg),(mg/kg)
38,,(mg/kg),,,,,,,,,,
39,Ca,0.7,BDL.,10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL
40,Mg,0.1,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL
41,Mg,0.2,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL
42,Mn,0.07,0.44,0.74,1.06,0.55,0.36,0.45,1.38,0.75,0.49,1.15
43,Mn,0.3,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL
44,V,0.007,0.505,0.0017,1.36,0.154,BDL,0.251,0.0002,0.202,0.387,0.172
45,V,0.0001,0.0015,0.0017,0.0007,BDL,BDL,0.0002,0.0002,BDL,0.0005,BDL
