,0,1,2,3,4,5,6
0,Spices,No.of,No.of,Specific mycotoxin,Specific mycotoxin,,Date purchased
1,,samples,samples,,detecteda,,
2,,analysed,contami-,Mycotoxin,No. of,No. of,
3,,,nated,,positive,positive,
4,,,,,samples,samples,
5,Turmeric,9,5,Afl.,,5,Mar 1984 - Dec 1986
6,,,,cit.,,2,
7,,,,Rub.,,1,
8,Coriander,9,6,Afl.,,5,Jan 1984-Dec 1986
9,,,,ochr.,,1,
10,,,,Zear.,,2,
11,,,,Cit.,,1,
12,Fennel,9,6,Afl.,,6,Jan 1984 -Sep 1986
13,,,,Ochr.,,2,
14,,,,cit.,,2,
15,,,,st.,,1,
16,Cinnamon,6,0,-,,,Feb 1984-0ct 1986
17,Black pepper,8,5,Afl.,,5,Apr 1984- Sep 1986
18,,,,Zear.,,2,
19,,,,Cit.,,1,
20,,,,st.,,2,
21,Cardamom,6,1,Afl.,,1,Feb 1984-Oct 1986
22,,,,cit.,,1,
23,Greater cardamom,6,3,Afl.,,,May 1984 - Dec 1986
24,,,,Ochr.,,2,
25,Indian cassia,6,1,Afl.,,1,Feb 1984 - Nov 1986
26,Ammi,7,1,Afl.,,,Jan 1984- Nov 1986
27,Cumin,8,2,Afl.,,2,Jul 1984 - Dec 1986
28,,,,cit.,,1,
29,Chili,9,4,Afl.,,4,Feb 1984- Dec 1986
30,,,,Zear.,,2,
31,Yellow mustard,6,0,-,,-,Jan 1984 -Nov 1986
32,Indian mustard,7,0,-,,-,Mar 1984 - 0ct 1986
33,Garlic,6,1,Afl.,,1,Jan 1984 - Nov 1986
34,clove,6,0,-,,,Feb 1984 - Nov 1986
