,0,1,2,3
0,Amino acid,Goat Milk,Cow Milk,P value
1,Asp (%),8.140.84,8.670.50,P<0.01
2,Glu (%),21.981.23,23.030.97,P<0.01
3,His(%),2.570.21,2.570.33,P>0.05
4,Ser (%),5.660.55,5.960.52,p<0.01
5,Arg (%),3.100.19,3.590.31,p<0.01
6,Gly (%),1.85  0.28,1.930.31,P>0.05
7,Thr (%),5.38 0.33,4.740.35,p<0.01
8,Pro (%,11.541.10,10.650.68,p<0.01
9,Ala (%),3.400.44,3.610.20,p<0.01
10,Val %),6.76 1.10,6.12  1.13,p<0.01
11,Met (%),1.710.33,2.160.29,P<0.01
12,Cys (%),0.300.15,0.320.13,p>0.05
13,Ile (%),4.67 0.65,4.760.90,p>0.05
14,Leu (%),9.95 0.28,10.270.39,P<0.01
15,Phe (%),4.940.73,4.980.33,P>0.05
16,Lys (%),6.691.51,5.352.28,P<0.01
17,Tyr (%),1.350.70,1.231.07,p>0.05
