,0,1,2,3,4
0,Processing and cooking treatments,Varieties,,,
1,,ICPL-87,ICPL-151,UPAS-120,Manak
2,Control(raw and unprocessed),1.940.08a,1.450.08a,2.14+0.01a,1.83+0.03a
3,Soaking,,,,
4,6h,1.850.03 (-5b,1.400.01 (-3b,2.090.03 (-2)b,1.770.03 (-3b
5,12 h,1.75+0.12-10,1.320.20 (9)c,1.950.11 (-9)c,1.68+0.10(-8c
6,18 h,1.70+0.03-12,1.30+0.03(-10,1.910.06(-11,1.64+0.00-10
7,Soaking and dehulling,1.750.12(-10,1.320.20 (9c,1.950.11 (-9c,1.680.10(-8c
8,Ordinary cooking,,,,
9,Unsoaked,1.910.06 (-2),1.42+0.07 (-2b,2.110.01 (-1)b,1.80+0.01(-2b
10,Soaked,1.75+0.12-10,1.32+0.20(-9c,1.950.11 (-9c,1.68+0.10(-8c
11,Soaked and dehulled,1.700.03 (-12c,1.300.03(-10,1.910.06(-11,1.64+0.00(-10
12,Pressure cooking,,,,
13,Unsoaked,1.900.07 (2)b,1.410.06 (3)b,2.100.03 (2)b,1.790.02 (-2)b
14,Soaked,1.750.12(-10c,1.320.20 (9)c,1.950.11 (-9)c,1.680.10(-8c
15,Soaked and dehulled,1.700.03(-12,1.300.03(-10,1.910.06 (-11),1.640.04 (-10
16,Germination,,,,
17,24 h,1.750.12-10,1.320.20(-10,1.950.11(-9c,1.68+0.10(-8
18,36h,1.73+0.20-11,1.29+0.10-11,1.940.21 (-9)c,1.660.18 (-9)
19,48 h,1.710.16(-12),1.270.21 (12)d,1.910.18 (-11),1.630.22 (11)
