,0,1,2,3,4,5,6,7,8,9,10
0,Food group1,n,Serving size,,Moisture (g),Wholegrain (g) per 100 g3,Wholegrain (g) per 100 g3,,Wholegrain (g) per serving,Wholegrain (g) per serving,
1,,,,,per 100 g2,,,,,,
2,,,Labelled5,Standards,,MeanSD,Median,Ranges,MeanSD7,Median,Ranges
3,,,mean),(mean),,,,,,,
4,"Tortilla, Taco Shells, And Corn Bread",3,38.7,40.0,33.2,24.9  17.3,28.6,6.0-40.0,9.96.9,11.4,2.4-16.0
5,"Tortilla, corn flour",1,28.0,40.0,45.9,6.0-,6.0,0.0,2.4  -,2.4,0.0
6,"Tortilla, multigrain, wheat based",1,48.0,40.0,26.8,28.6  -,28.6,0.0,11.4-,11.4,0.0
7,"Tortilla,wholemeal,wheat based",1,40.0,40.0,26.8,40.0-,40.0,0.0,16.0-,16.0,0.0
8,Pasta And Pasta Products,7,104.6,34.6,9.6,86.0  23.9,100.0,51.0-100.0,29.8  8.5,33.6,17.5-36.8
9,"Pasta, Including Plain, Flavoured and Egg Varieties",7,104.6,34.6,9.6,86.0  23.9,100.0,51.0-100.0,29.8  8.5,33.6,17.5-36.8
10,"Pasta,wholemeal wheat flour,dry",7,104.6,34.6,9.6,86.0  23.9,100.0,51.0-100.0,29.8  8.5,33.6,17.5-36.8
11,"Breakfast Cereals,Unfortified and Fortified Varieties",80,41.0,30.0,7.1,59.9  20.7,61.5,6.0-100.0,18.0  6.2,18.5,1.8-30.0
12,"Breakfast Cereal, Oat Based",2,66.0,30.0,8.0,70.0-,70.0,0.0,21.0-,21.0,0.0
13,"Breakfast cereal, oats, fruit juice, added fruit and flavours, unfortified",2,66.0,30.0,8.0,70.0-,70.0,0.0,21.0-,21.0,0.0
14,"Breakfast Cereal, Oat Based,Fortified",1,30.0,30.0,3.0,44.0 -,44.0,0.0,13.2  -,13.2,0.0
15,"Breakfast cereal,oat flakes,rice & wheat,added",1,30.0,30.0,3.0,44.0 -,44.0,0.0,13.2  -,13.2,0.0
16,"vitamins B1,B2,B3& D& Fe",,,,,,,,,,
17,"Breakfast Cereal, Wheat Based",,39.0,30.0,6.4,99.01.7,100.0,97.0-100.0,29.70.5,30.0,29.1-30.0
