,0,1,2,3,4
0,,Methanol,80% Methanol (aq),80% Ethanol (aq),Dimethyl Sulfoxide
1,Hydroxytyrosol,284 56a,291  73a,269  11a,296  45a
2,Tyrosol,636  69a,713 67a,75a,624  70a
3,Caffeic acid,26.5  4.3a,26.7  2.5a,22.4  1.3a,25.4  1.6a
4,Verbascoside,490  44a,34132a,424  61a,711  98b
5,Luteolin-7-glucoside,55.9  17ab,37.7  8.5a,49.2  16ab,74.1  8.3b
6,Rutin,286  96a,243  41a,279  66a,355  20a
7,Oleuropein aglycone,4980  1440a,5080  530a,5650  480a,4230  1200a
8,Oleuropein,202003040a,31.1  6.5a,8180  330b,28400  3390c
9,Quercitrin,35.2  14a,31.1  6.5a,31.0  7.5a, 2.5a
10,Ligstroside,1210230a,722  72b,598  59b,1610180
11,Totall,28200  2570a,17400  678b,16200  357b,36400  2940c
