,0,1,2,3
0,Minerals,BMC,EMC,SMC
1,Muscle,,,
2,Na,310  2a,207  4b,138 23c
3,K,3428a,3584a,277  38b
4,P,217 1a,226  2a,191 26b
5,Mg,35.5  0.2a,36.50.3a,25.2  3.7b
6,Ca,59.9 0.9a,54.90.5a,47.8  7.8b
7,Cu,0.456  0.002c,0.498  0.007b,0.660  0.099a
8,Fe,3.04  0.02a,2.98  0.04a,1.60  0.30b
9,Zn,4.44  0.04b,5.21  0.04a,3.67  0.55c
10,Mn,0.119  0.002b,0.123  0.000b,0.960 0.060a
11,Se,0.183  0.035a,0.0781  0.0154b,0.06700.0047
12,Hepatopancreas,,,
13,Na,323  3b,49231 a,21115c
14,K,2491b,517  29a,24014b
15,P,3303b,327  18b,67934a
16,Mg,33.3  0.4c,54.3  3.6b,74.65.1
17,Ca,2558b,1117,341 20a
18,Cu,0.682  0.053b,0.422  0.027c,0.765  0.042a
19,Fe,6.05  0.11b,11.2 0.7a,3.92  0.25c
20,Zn,2.75  0.16b,7.00  0.45a,1.020.10
21,Mn,0.321 0.010b,0.209 0.013c,1.650.10a
22,Se,0.128  0.029a,0.0671  0.0247b,0.04830.0112
23,Gonad,,,
24,Na,270  ga,62.1 1.0c,80.9 0.8b
25,K,233  8a,1223c,1681b
26,P,58128b,552  2c,6951a
27,Mg,23.1  0.9b,12.8  0.1,27.6  0.1a
28,Ca,44.1  0.9a,10.5  0.2c,17.7  0.8b
29,Cu,0.534  0.023b,0.3040.005,0.714  0.003a
30,Fe,2.710.00,2.15  0.04b,2.17 0.03b
31,Zn,15.00.6,15.2 0.0a,14.10.0b
32,Mn,0.498 0.021b,0.516  0.008b,0.704 0.003a
33,Se,0.5690.078a,0.400  0.013b,0.527  0.028a
