,0,1
0,OCPs,Concentration(g/g
1,Aldrin,<0.0005
2,-BHC,<0.0005
3,-BHC,<0.0005
4,8-BHC,<0.0005
5,-BHClindane,<0.0005
6,cis-chlordane,<0.0005
7,trans-chlordane,<0.0005
8,"2,4'-DDD",<0.0005
9,"4,4'-DDD",<0.0005
10,"2,4'-DDE",<0.0005
11,"4,4'-DDE",<0.0005
12,"2,4'-DDT",<0.0005
13,"4,4'-DDT",<0.0005
14,Dieldrin Endosulfan I,<0.0005
15,Endosulfan II,<0.0005
16,Endosulfan sulfate,<0.0005
17,Endrin,<0.0005
18,Endrin aldehyde,<0.0005
19,Endrin ketone,<0.0005
20,Heptachlor,<0.0005
21,Heptachlor epoxide,<0.0005
22,HCB,<0.0005
23,Nethoxychlor,<0.0005
24,Total chlordane,<0.0020
