,0,1,2,3,4,5
0,Variables,,,Factor,,
1,,,11,111,IV,V
2,Dp-3g1u,0.68,-0.16,-0.10,0.49,-0.14
3,Cy-3glu,0.09,-0.18,0.33,0.71,-0.21
4,Pt-3glu,0.88,0.24,0.00,0.29,-0.16
5,Pn-3glu,0.44,0.64,0.27,0.02,0.41
6,Mv-3g1u,0.89,0.40,-0.04,-0.05,-0.02
7,Dp3(6acetglu,0.43,-0.56,0.57,0.17,0.06
8,Pt,0.59,-0.62,0.08,0.22,0.29
9,Cy36acetglu,0.55,-0.68,-0.22,0.10,0.29
10,PT,0.54,-0.57,0.04,-0.44,-0.29
11,Pt3(6acet)glu,0.60,-0.59,-0.26,-0.27,0.00
12,Mv,0.3t,-0.07,0.47,-0.58,-0.35
13,Pn3(6acet)glu,0.82,0.18,-0.17,-0.7,-0.11
14,Mv3(6acetglu,0.54,-0.39,-0.46,-0.18,0.43
15,Dp3(6pcoum)glu,0.85,0.43,-0.11,0.05,-0.09
16,Mv3(6cafglu,0.76,-0.19,-0.13,0.17,-0.25
17,Cy36pcoumglu,0.16,0.22,0.49,-0.05,-0.26
18,Pt3(6pcoumglu,0.78,0.39,0.04,0.01,-0.15
19,Pn3(6pcoumglu,0.54,0.72,-0.10,-0.20,0.23
20,Mv3(6pcoumglu,0.75,0.62,-0.13,-0.08,0.06
21,Tonality,-0.47,0.23,-0.37,0.13,-0.03
22,Colourant D,-0.08,-0.23,0.85,-0.02,0.27
23,Total Acy,0.39,-0.41,0.69,-0.02,0.27
24,Sum Square,7.9683,4.5988,2.7556,1.6931,1.2496
