,0,1,2,3,4,5,6,7,8,9,10,11
0,No,RT,Metabolite name,Formula,LRI,Q-ions,0 day,,,45 day, 60 day,90 day
1,No,,,,,Q-ions,0 day,15 day,30 day,45 day, 60 day,90 day
2,,,Organic acids,,,,,,,,,
3,1,10.65,2 Citramalic acid,C2H403,1259.90,"147,205, 220",3.08  0.08,ND,ND,ND,ND,ND
4,2,24.11,2 Citramalic acid,C5H8O5,1636.62,"147,349,364",5.030.10,2.56  0.05b,0.58  0.38c,ND,ND,ND
5,3,24.7,2 Malic acid,C4H6O5,1662.57,"147,335,350",12.60  0.29a,4.35  0.07b,0.06  0.04c,ND,ND,ND
6,,,Sugars,,,,,,,,,
7,4,29.16,3D-Ribose,C5H10O5,1757.12,"117,393,438",0.19  0.04a,0.22  0.02a,0.30  0.03b,0.41  0.04c,0.06  0.00d,ND
8,5,34.46,3D-Glucose,C6H12O6,1890.27,"217,525,540",2.06  0.06a,2.49  0.10b,3.54  0.11,4.87  0.13d,3.11  0.11e,2.16  0.10a
9,6,35.59,3D-Glucose,C6H12O6,1927.78,"204,435,540",1.27  0.08a,1.59  0.06b,1.91 0.05c,2.60  0.12d,1.91  0.12c,1.29  0.08a
10,7,35.88,3D-Galactcos,C6H12O6,1923.41,"204, 435, 540",0.84  0.04a,0.94  0.01b,1.21  0.09,1.45  0.06d,0.95  0.04b,0.65  0.08d
11,8,52.35,3Sucrose,C12H22011,2339.16,"204,361,481",1.67  0.04a,2.23  0.08,2.71  0.12c,4.08  0.16d,2.58  0.07e,1.42  0.04f
12,,,Sugar alcohols,,,,,,,,,
13,9,30.51,2 Xylitol,C5H1205,1744.00,"217,307, 422",3.85  1.03a,8.83 0.03b,17.10  0.70,20.69  0.32d,26.72  0.95e,29.26  1.28f
14,10,36.61, 2 D-Sorbitol,C6H14O6,1973.50,"205, 319, 434",8.08  0.34a,22.21  0.45b,25.45  0.66c,26.16  1.08c,33.09  2.17d,34.22  0.64d
15,11,38.44, 2 Myo-Inositol,C6H14O6,1989.98,"205,319,434",252.15  4.70a,356.04  4.78b,604.0111.07,800.30  18.65d,882.76  8.66e,1048.0  11.54f
16,12,39.87, 2 Myo-Inositol,C6H1206,2130.00,"147,305,612",22.31  1.09a,309.33  15.13b,524.43  4.51c,559.08  9.40d,258.07  6.49e,80.27  2.11f
17,,,Amino acids,,,,,,,,,
18,13,19.75,1 Glycine,C3H7NO2,1600.98,"158,316,317",64.07  1.48a,14.38  0.33b,2.88  0.14c,ND,ND,ND
19,14,20.84,"1 L-Isoleucine,",C2H5NO2,1640.18,"147,288",187.45  3.97a,111.48  4.24b,83.45  6.14c,11.8  0.62d,ND,ND
20,15,24.9,"1 L-Isoleucine,",C6H13NO2,1786.09,"200,302,359",1344.033.65a,365.70  3.02b,60.8  3.82c,ND,ND,ND
21,16,30.1,1 L-Threonine,C4H9NO3,1738.22,"130,332,346",466.11  3.23a,60.99 0.65b,10.16 0.60c,ND,ND,ND
22,17,30.59,iSerine,C3H7NO3,1691.06,"288,390,447",870.84  34.35a,247.39 5.05b,30.4  1.620c,ND,ND,ND
23,18,32.36,L-Phenylalanine,C9H11 NO2,1792.31,"302, 338, 393",64.39  1.29a,12.840.64b,ND,ND,ND,ND
24,,38.96,Fatty acids,,,,,,,,,
25,19,38.96,2 Palmitic Acid,C16H32O2,2044.79,"117,313,328",4.35  0.15a,6.95  0.21b,5.37  0.29 c,3.67  0.10 d,3.150.16 e,2.70  0.06 f
26,20,42.57,2 Oleic acid,C18H3202,2243.43,"262, 337, 352",17.68  0.25 a,18.90  1.06 a,15.50  0.40b,3.58  0.05c,2.25  0.07d,ND
27,21,42.69,2 Oleic acid,C18H3402,2244.73,"117,339,354",27.70  0.85 a,57.45  0.54 b,38.56  0.10 c,19.40  0.30 d,8.80  0.08 e,7.97  0.11f
28,22,43.26,2 Stearic acid,C18H36O2,2250.58,"117,341,356",7.180.78a,10.940.11b,6.56  0.25 a,5.76  0.20 c,4.18  0.08 d,3.68  0.05e
29,,,Terpenes,,,,,,,,,
30,23,64.99,2 Uvaol,C30H50O2,3148.87,"203,496,571",0.23  0.01 a,0.05 0.00b,ND,ND,ND,ND
31,24,65.67, 2 Betulinic acid,C30H48O3,3164.79,"203,585,600",0.94  0.04a,3.20  0.15 b,2.68  0.08 c,2.30  0.06 d,1.56  0.07 e,0.54  0.04f
32,25,65.95,2 Ursolic acid,C30H4803,3171.46,"189,585,600",0.85  0.02a,0.22  0.04 b,ND,ND,ND,ND
33,26,66.61,2 Ursolic acid,C30H4803,3187.00,"203,585,600",0.74  0.04a,3.88  0.14b,3.50 0.09c,2.35  0.10 d,1.88  0.15e,0.84  0.08a
