,0,1,2,3,4,5,6,7,8
0,Cultivar/treatment,,Ascorbic acid,Total phenolics,Lycopene,Antioxidant activity,CIE LAB coordinates,,
1,,,mg/100 g DM,mg GAE/100 g DM(mg/100 g DM)umole TEAC/,mg GAE/100 g DM(mg/100 g DM)umole TEAC/,mg GAE/100 g DM(mg/100 g DM)umole TEAC/,,,
2,,,,,,100 g DM),,,
3,,,,,,,a*,a*/b*,b*
4,Aranca,,,,,,,,
5,Raw,,300.8 9.2,438.65.8,45.62.5,1909.6 92.4,42.71.524.12.620.51.51.2,42.71.524.12.620.51.51.2,
6,Oil/vinegar,,142.3 1.4,230.611.3,24.06.9,996.747.9,45.12.922.33.019.51.21.1,45.12.922.33.019.51.21.1,
7,Oil,,195.57.1,296.18.7,27.08.5,1354.163.4,44.12.023.62.319.71.41.2,44.12.023.62.319.71.41.2,
8,Vinegar,,244.4  5.4,359.7 46.0,49.82.0,1747.655.7,44.83.221.42.621.31.41.0,44.83.221.42.621.31.41.0,
9,Excell,,,,,,,,
10,Raw,,176.213.0,354.821.5,47.90.4,1400.037.7,40.71.623.11.8,16.81.21.4,
11,Oil/vinegar,,84.12.5,228.8 28.1,32.20.5,859.5 15.7,43.01.429.51.2,19.50.81.5,
12,Oil,,104.9  4.9,234.0  16.9,29.80.3,922.5  19.8,42.71.228.12.617.40.81.6,42.71.228.12.617.40.81.6,
13,Vinegar,,154.56.7,344.3 13.5,44.31.7,1395.2 23.3,40.71.928.71.719.71.41.5,40.71.928.71.719.71.41.5,
14,Source of variation,,df Probability,,,,,,
15,Cultivar,1,***,***,NS,***,NS,NS,*
16,Oil,1,***,***,***,***,NS,NS,NS
17,Vinegar,1,***,***,NS,***,NS,NS,NS
18,Oil  vinegar,1,,NS,NS,NS,NS,NS,NS
19,Cultivar x oil,1,***,NS,NS,***,NS,NS,NS
20,Cultivar  vinegar,1,***,,NS,***,NS,NS,NS
