,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,5276,2441,,,171,1115,1442,8'86,604,315,5,,
1,-xorpy jo uns,,,,,,,,,,,,,
2,,,,,1.415,,,,,3.22,,,,
3,,,3,,,,,,,,,,,
4,-exozuoo jo ums,,,60,222,223,223,223,,,,,,0
5,,,,,,,,,,2,,,,
6,q-VOHVOIOVOH,111,,,,,,,,,,,,
7,,,,3,,,,,,,,,,
8,q-VOHVOIOVOH,,,444,,2.15,:,:,,,,,,
9,,,,,,,0,,,,,,,
10,,,,2112,,,1146,1114,,,,,,0
11,,712,,,,,,,,,,,,
12,,,00,000,000,,,,,,,,,
13,,,0,0,,,,,,,,,,
14,,,,,,,,,,,,,,
15,,,,,3,,,,,,,,,0
16,,,,,113,223,223,223,,,,,,0
17,,,,,,,,,,,,,1qq 81&qp10f,
