,0,1,2,3
0,Vitamin E,Retention timea,MRM transitionsb,Ion ratio
1,homologues,(min),(m/z),(%)
2,-tocotrienol(8-T3,6.8,397.4/177.3,72
3,,,397.4/137.1,
4,-tocotrienol(y-T3,8.0,411.5/191.4,39
5,,,411.5/151.2,
6,-tocotrienol (-T3),8.5,411.5/191.4,28
7,,,"411,5/151,2",
8,a-tocotrienol(a-T3),"9,8",425.3/205.2,22
9,,,425.3/165.2,
10,-tocopherol (-T),10.6,"402,4/137,4",58
11,,,402.4/177.3,
12,-tocopherol-T,12.8,416.3/191.3,30
13,,,416.3/151.1,
14,-tocopherol(-T,13.5,416.3/191.3,54
15,,,416.3/151.1,
16,a-tocopherol (a-T),15.8,430.2/205.4,13
17,,,430.2/165.1,
18,a-tocopherol-d-T-d6;IS,16.3,436.4/171.2,
