,0,1,2,3,4,5,6,7,8,9,10
0,,Diluted sample,Proposed method,Proposed method,,,Diluted sample,,"Reference method (Horwitz, 1970)","Reference method (Horwitz, 1970)",
1,,,P%,Added,Found,Recovery %,,P %,Added,Found,Recovery %
2,Beer 1a,1.17,15,1.77,1.30,73.7,3.10,1.5,3.81,2.59,67.9
3,,,,2.09,2.18,104,,,4.81,4.19,86.9
4,,,,2.37,2.46,104,,,5.81,5.64,97.0
5,Beer 2a,1.13,6.3,1.15,1.01,88.5,1.00,12,2.59,2.90,112
6,,,,1.47,1.24,84.8,,,3.59,3.58,99.8
7,,,,1.75,1.68,96.0,,,4.59,4.79,104
8,Beer 3a,2.38,7.4,1.36,1.59,117,1.80,11,3.05,3.40,111
9,,,,1.68,1.80,107,,,5.05,4.22,104
10,,,,1.96,2.10,107,,,5.05,5.18,102
11,Beer 4b,8.30,18,1.57,1.26,80.2,5.10,6.0,4.98,3.57,71.6
12,,,18,1.89,1.75,92.5,5.10,,5.98,5.56,92.9
13,,,,2.17,2.05,94.8,,,6.98,6.58,94.2
14,Beer 5b,0.461,7.7,1.35,1.45,107,2.30,2.6,3.35,3.13,93.5
15,,,,1.67,1.98,118,,,4.35,3.93,90.4
16,,,,1.95,2.03,104,,,5.35,5.09,95.3
17,Beer 6,2.18,16,2.36,1.07,54.2,2.70,7.6,3.56,3.37,94.6
18,,,,2.68,1.46,54.2,,,5.56,5.84,100
19,,,,2.96,2.01,67.7,,,5.56,5.84,105
20,Beer 7,,9.2,2.06,2.22,88.7,2.70,5.4,4.56,4.15,90.9
21,,,,2.34,2.22,95.0,,,5.56,5.47,98.4
22,Beer 8,1.60,12,2.01,1.22,60.6,2.89,2.3,3.70,2.61,70.5
23,,,,2.33,1.63,69.9,,,4.70,3.75,79.7
24,,,,2.61,2.09,79.9,,,5.70,4.94,86.5
25,Beer 9,1.20,19,1.79,1.31,73.3,3.45,5.6,4.03,4.95,123
26,,,,2.11,1.56,73.9,,,5.03,5.93,118
27,,,,2.39,1.84,76.9,,,6.03,6.13,101
28,Beer 10,1.50,9.1,1.97,1.47,78.7,3.37,9.8,4.98,2.28,57.2
29,,,,2.29,1.80,78.7,,,4.98,3.90,78.3
30,,,,2.57,2.35,91.6,,,5.98,4.93,82.4
31,Beer 11,1.30,0.9,2.16,1.74,80.5,2.94,2.4,3.73,4.35,117
32,,,,2.44,2.34,95.7,,,4.73,4.68,98.9
33,,,,1.73,1.30,75.5,,,5.73,5.69,99.3
34,Beer 12,1.50,11,2.01,1.77,75.9,3.30,8.6,3.94,5.07,99.8
35,,,,2.33,1.77,81.6,,,5.94,5.07,102
36,,,,2.61,2.13,81.6,,,5.94,6.01,101
37,Beer 13,1.10,16,1.73,1.17,67.5,2.94,14,3.73,2.97,79.7
38,,,,2.05,2.23,96.2,,,4.73,4.74,100
39,,,,2.33,2.23,95.8,,,5.73,5.56,97.1
40,Beer 14,1.09,4.2,1.72,1.01,58.6,3.40,4.8,4.00,4.27,106
41,,,,2.04,1.47,71.8,,,5.00,4.81,96.2
42,,,,2.32,1.80,77.3,,,6.00,6.00,99.9
43,Beer 15,1.75,9.0,2.43,1.64,67.4,3.35,9.1,4.97,4.18,83.9
44,,,,2.71,1.94,71.5,,,5.97,5.30,88.8
45,Beer 16b,2.40,11,2.81,2.17,77.1,5.07,11,5.98,5.56,92.9
46,,,,3.09,2.47,79.8,,,6.98,6.58,94.2
47,Beer 17b,1.08,10,1.71,1.67,97.2,1.92,10,3.13,2.98,88.9
48,,,,2.03,1.82,89.5,,,4.13,3.67,88.9
49,,,,2.31,2.24,96.7,,,5.13,5.54,108
