,0,1,2,3,4,5
0,Subject #a,,Average Ganglioside intake (g NANA/4187 kJ),,,
1,,Daily,Daily,Daily,Daily,Standard
2,,mean,maximum,minimum,maximum,deviation
3,1ce,160,,65,270,89
4,"2d,f",41,,0,150,53
5,3c.e,22,,0,14,8
6,4d.e,28,,0,78,32
7,5c.e,260,,200,400,97
8,6c.e,16,,0,50,16
9,"7a,r",100,,0,200,76
10,gd.e,53,,0,140,57
11,gd.e,110,,21,180,60
12,10d.e,36,,8,100,30
13,11d.e,16,,0,66,26
14,12d.e,42,,0,82,35
15,"13d,e",36,,0,220,74
16,14d.e,78,,22,110,27
17,15d.e,100,,25,250,92
18,16d.e,47,,0,130,52
19,"17d,e",23,,0,83,31
20,18c.f,28,,0,110,53
21,19cf,83,,12,160,65
