,0,1,2,3,4,5,6
0,,Geographical origin,,Predicted group (original/cross-validated),,,Correctly classified % (original/cross-validated)
1,Model,Geographical origin,,Malaysia,,Vietnam,
2,,,Thailand,Malaysia,Cambodia,Vietnam,
3,,A.Stable isotopes of durian core only,A.Stable isotopes of durian core only,,,,
4,,Thailand (N=25,18/16,2/2,2/3,3/4,72/64
5,,Malaysia (N=24,0/0,21/19,0/0,3/5,87.5/79.2
6,,Cambodia(N=13,1/1,0/0,12/12,0/0,92.3/92.3
7,,Vietnam (N=11,1/1,0/2,0/0,10/8,90.9/72.7
8,,,,,,total,83.6/75.3
9,,B.Stable isotopes of durian pulp only,B.Stable isotopes of durian pulp only,,,,
10,,Thailand (N=25),16/14,2/2,1/3,6/6,64/56
11,,Malaysia (N=24),1/1,22/21,1/2,0/0,91.7/87.5
12,,Cambodia(N=13,2/3,1/1,10/6,0/3,76.9/46.2
13,,Vietnam(N=11,1/2,0/0,0/0,10/9,90.9/81.8
14,LDA,,,,,total,79.5/68.5
15,LDA,C.Stable isotopes of durian core and pulp,C.Stable isotopes of durian core and pulp,,,,
16,,Thailand (N=25),19/13,2/4,0/2,4/6,76/52
17,,Malaysia (N=24),0/0,24/24,0/0,0/0,100/100
18,,Cambodia(N=13,0/0,0/0,13/13,0/0,100/100
19,,Vietnam (N=11),0/0,0/0,0/0,11/11,100/100
20,,,,,,total,91.8/83.6
21,,D. Stable isotopes combined with elemental compositions of durian core and pulp,,,,,
22,,Thailand (N=25),25/25,0/0,0/0,0/0,100/100
23,,Malaysia (N=24),0/0,24/24,0/0,0/0,100/100
24,,Cambodia (N = 13),0/0,0/0,13/12,0/1,100/92.3
25,,Vietnam (N=11,1/1,0/0,0/0,10/10,90.9/90.9
26,,,,,,total,98.6/97.3
27,,E. Stable isotopes combine with compositions of durian core and pulp (N = Training/Testing),,,,,
28,,Thailand (N=19/6,19/5,0/0,0/1,0/0,100/83.3
29,ANN,Malaysia(N=19/5,0/0,19/5,0/0,0/0,100/100
30,ANN,Cambodia(N=9/4,0/0,0/0,9/4,0/0,100/100
31,,Vietnam (N=8/3,0/0,0/0,0/0,8/3,100/100
32,,,,,,total,100/94.4
